# Obs_ID   RA[deg]        Dec[deg]     filt dt[s]
2140g3308 98.9910304922  -3.22563177  g    20
2140r3308 98.9910304922  -3.22563177  r    20
2140i3308 98.9910304922  -3.22563177  i    20
2170i3308 100.3473810925 -5.8911321   i    20
2170r3308 100.3473810925 -5.8911321   r    20
2170g3308 100.3473810925 -5.8911321   g    20
2200g3308 101.7047487654 -8.55951219  g    20
2200r3308 101.7047487654 -8.55951219  r    20
2200i3308 101.7047487654 -8.55951219  i    20
2230i3308 103.0691062184 -11.22927899 i    20
2230r3308 103.0691062184 -11.22927899 r    20
2230g3308 103.0691062184 -11.22927899 g    20
2260g3308 104.4466367117 -13.89892227 g    20
2260r3308 104.4466367117 -13.89892227 r    20
2260i3308 104.4466367117 -13.89892227 i    20
2290i3308 105.8438380104 -16.5668878  i    20
2290r3308 105.8438380104 -16.5668878  r    20
2290g3308 105.8438380104 -16.5668878  g    20
2320g3308 107.2676381593 -19.23154822 g    20
2320r3308 107.2676381593 -19.23154822 r    20
2320i3308 107.2676381593 -19.23154822 i    20
2321i3308 116.4583940353 -14.47179442 i    20
2321r3308 116.4583940353 -14.47179442 r    20
2321g3308 116.4583940353 -14.47179442 g    20
2291g3308 114.9512792316 -11.8676266  g    20
2291r3308 114.9512792316 -11.8676266  r    20
2291i3308 114.9512792316 -11.8676266  i    20
2261i3308 113.4850499381 -9.2490713   i    20
2261r3308 113.4850499381 -9.2490713   r    20
2261g3308 113.4850499381 -9.2490713   g    20
2231g3308 112.0528079563 -6.61818287  g    20
2231r3308 112.0528079563 -6.61818287  r    20
2231i3308 112.0528079563 -6.61818287  i    20
2201i3308 110.6480488657 -3.97684893  i    20
2201r3308 110.6480488657 -3.97684893  r    20
2201g3308 110.6480488657 -3.97684893  g    20
2171g3308 109.2645692593 -1.32682329  g    20
2171r3308 109.2645692593 -1.32682329  r    20
2171i3308 109.2645692593 -1.32682329  i    20
2141i3308 107.8963781778 1.3302442    i    20
2141r3308 107.8963781778 1.3302442    r    20
2141g3308 107.8963781778 1.3302442    g    20
2111g3308 106.5376108573 3.99278039   g    20
2111r3308 106.5376108573 3.99278039   r    20
2111i3308 106.5376108573 3.99278039   i    20
2081i3308 105.1824431176 6.65926302   i    20
2081r3308 105.1824431176 6.65926302   r    20
2081g3308 105.1824431176 6.65926302   g    20
2051g3308 103.8250041846 9.32819575   g    20
2051r3308 103.8250041846 9.32819575   r    20
2051i3308 103.8250041846 9.32819575   i    20
2021i3308 102.4592856726 11.99808323  i    20
2021r3308 102.4592856726 11.99808323  r    20
2021g3308 102.4592856726 11.99808323  g    20
2021g4308 102.4592856726 11.99808323  g    20
2021r4308 102.4592856726 11.99808323  r    20
2021i4308 102.4592856726 11.99808323  i    20
2051i4308 103.8250041846 9.32819575   i    20
2051r4308 103.8250041846 9.32819575   r    20
2051g4308 103.8250041846 9.32819575   g    20
2081g4308 105.1824431176 6.65926302   g    20
2081r4308 105.1824431176 6.65926302   r    20
2081i4308 105.1824431176 6.65926302   i    20
2111i4308 106.5376108573 3.99278039   i    20
2111r4308 106.5376108573 3.99278039   r    20
2111g4308 106.5376108573 3.99278039   g    20
2141g4308 107.8963781778 1.3302442    g    20
2141r4308 107.8963781778 1.3302442    r    20
2141i4308 107.8963781778 1.3302442    i    20
2171i4308 109.2645692593 -1.32682329  i    20
2171r4308 109.2645692593 -1.32682329  r    20
2171g4308 109.2645692593 -1.32682329  g    20
2201g4308 110.6480488657 -3.97684893  g    20
2201r4308 110.6480488657 -3.97684893  r    20
2201i4308 110.6480488657 -3.97684893  i    20
2231i4308 112.0528079563 -6.61818287  i    20
2231r4308 112.0528079563 -6.61818287  r    20
2231g4308 112.0528079563 -6.61818287  g    20
2261g4308 113.4850499381 -9.2490713   g    20
2261r4308 113.4850499381 -9.2490713   r    20
2261i4308 113.4850499381 -9.2490713   i    20
2291i4308 114.9512792316 -11.8676266  i    20
2291r4308 114.9512792316 -11.8676266  r    20
2291g4308 114.9512792316 -11.8676266  g    20
2321g4308 116.4583940353 -14.47179442 g    20
2321r4308 116.4583940353 -14.47179442 r    20
2321i4308 116.4583940353 -14.47179442 i    20
2320i4308 107.2676381593 -19.23154822 i    20
2320r4308 107.2676381593 -19.23154822 r    20
2320g4308 107.2676381593 -19.23154822 g    20
2290g4308 105.8438380104 -16.5668878  g    20
2290r4308 105.8438380104 -16.5668878  r    20
2290i4308 105.8438380104 -16.5668878  i    20
2260i4308 104.4466367117 -13.89892227 i    20
2260r4308 104.4466367117 -13.89892227 r    20
2260g4308 104.4466367117 -13.89892227 g    20
2230g4308 103.0691062184 -11.22927899 g    20
2230r4308 103.0691062184 -11.22927899 r    20
2230i4308 103.0691062184 -11.22927899 i    20
2200i4308 101.7047487654 -8.55951219  i    20
2200r4308 101.7047487654 -8.55951219  r    20
2200g4308 101.7047487654 -8.55951219  g    20
2170g4308 100.3473810925 -5.8911321   g    20
2170r4308 100.3473810925 -5.8911321   r    20
2170i4308 100.3473810925 -5.8911321   i    20
2140i4308 98.9910304922  -3.22563177  i    20
2140r4308 98.9910304922  -3.22563177  r    20
2140g4308 98.9910304922  -3.22563177  g    20
2110g4308 97.6298391839  -0.56451246  g    20
2110r4308 97.6298391839  -0.56451246  r    20
2110i4308 97.6298391839  -0.56451246  i    20
2080i4308 96.2579744610  2.09069148   i    20
2080r4308 96.2579744610  2.09069148   r    20
2080g4308 96.2579744610  2.09069148   g    20
2050g4308 94.8695419856  4.73838752   g    20
2050r4308 94.8695419856  4.73838752   r    20
2050i4308 94.8695419856  4.73838752   i    20
2020i4308 93.4585000169  7.37689878   i    20
2020r4308 93.4585000169  7.37689878   r    20
2020g4308 93.4585000169  7.37689878   g    20
2020g5308 93.4585000169  7.37689878   g    20
2020r5308 93.4585000169  7.37689878   r    20
2020i5308 93.4585000169  7.37689878   i    20
2050i5308 94.8695419856  4.73838752   i    20
2050r5308 94.8695419856  4.73838752   r    20
2050g5308 94.8695419856  4.73838752   g    20
2080g5308 96.2579744610  2.09069148   g    20
2080r5308 96.2579744610  2.09069148   r    20
2080i5308 96.2579744610  2.09069148   i    20
2110i5308 97.6298391839  -0.56451246  i    20
2110r5308 97.6298391839  -0.56451246  r    20
2110g5308 97.6298391839  -0.56451246  g    20
2140g5308 98.9910304922  -3.22563177  g    20
2140r5308 98.9910304922  -3.22563177  r    20
2140i5308 98.9910304922  -3.22563177  i    20
2170i5308 100.3473810925 -5.8911321	  i    20
2170r5308 100.3473810925 -5.8911321	  r    20
2170g5308 100.3473810925 -5.8911321	  g    20
2200g5308 101.7047487654 -8.55951219  g    20
2200r5308 101.7047487654 -8.55951219  r    20
2200i5308 101.7047487654 -8.55951219  i    20
2230i5308 103.0691062184 -11.22927899 i    20
2230r5308 103.0691062184 -11.22927899 r    20
2230g5308 103.0691062184 -11.22927899 g    20
2260g5308 104.4466367117 -13.89892227 g    20
2260r5308 104.4466367117 -13.89892227 r    20
2260i5308 104.4466367117 -13.89892227 i    20
2290i5308 105.8438380104 -16.5668878  i    20
2290r5308 105.8438380104 -16.5668878  r    20
2290g5308 105.8438380104 -16.5668878  g    20
2320g5308 107.2676381593 -19.23154822 g    20
2320r5308 107.2676381593 -19.23154822 r    20
2320i5308 107.2676381593 -19.23154822 i    20
2321i5308 116.4583940353 -14.47179442 i    20
2321r5308 116.4583940353 -14.47179442 r    20
2321g5308 116.4583940353 -14.47179442 g    20
2291g5308 114.9512792316 -11.8676266  g    20
2291r5308 114.9512792316 -11.8676266  r    20
2291i5308 114.9512792316 -11.8676266  i    20
2261i5308 113.4850499381 -9.2490713   i    20
2261r5308 113.4850499381 -9.2490713   r    20
2261g5308 113.4850499381 -9.2490713   g    20
2231g5308 112.0528079563 -6.61818287  g    20
2231r5308 112.0528079563 -6.61818287  r    20
2231i5308 112.0528079563 -6.61818287  i    20
2201i5308 110.6480488657 -3.97684893  i    20
2201r5308 110.6480488657 -3.97684893  r    20
2201g5308 110.6480488657 -3.97684893  g    20
2171g5308 109.2645692593 -1.32682329  g    20
2171r5308 109.2645692593 -1.32682329  r    20
2171i5308 109.2645692593 -1.32682329  i    20
2141i5308 107.8963781778 1.3302442    i    20
2141r5308 107.8963781778 1.3302442    r    20
2141g5308 107.8963781778 1.3302442    g    20
2111g5308 106.5376108573 3.99278039   g    20
2111r5308 106.5376108573 3.99278039   r    20
2111i5308 106.5376108573 3.99278039   i    20
2081i5308 105.1824431176 6.65926302   i    20
2081r5308 105.1824431176 6.65926302   r    20
2081g5308 105.1824431176 6.65926302   g    20
2051g5308 103.8250041846 9.32819575   g    20
2051r5308 103.8250041846 9.32819575   r    20
2051i5308 103.8250041846 9.32819575   i    20
2021i5308 102.4592856726 11.99808323  i    20
2021r5308 102.4592856726 11.99808323  r    20
2021g5308 102.4592856726 11.99808323  g    20
2021g6308 102.4592856726 11.99808323  g    20
2021r6308 102.4592856726 11.99808323  r    20
2021i6308 102.4592856726 11.99808323  i    20
2051i6308 103.8250041846 9.32819575   i    20
2051r6308 103.8250041846 9.32819575   r    20
2051g6308 103.8250041846 9.32819575   g    20
2081g6308 105.1824431176 6.65926302   g    20
2081r6308 105.1824431176 6.65926302   r    20
2081i6308 105.1824431176 6.65926302   i    20
2111i6308 106.5376108573 3.99278039   i    20
2111r6308 106.5376108573 3.99278039   r    20
2111g6308 106.5376108573 3.99278039   g    20
2141g6308 107.8963781778 1.3302442    g    20
2141r6308 107.8963781778 1.3302442    r    20
2141i6308 107.8963781778 1.3302442    i    20
2171i6308 109.2645692593 -1.32682329  i    20
2171r6308 109.2645692593 -1.32682329  r    20
2171g6308 109.2645692593 -1.32682329  g    20
2201g6308 110.6480488657 -3.97684893  g    20
2201r6308 110.6480488657 -3.97684893  r    20
2201i6308 110.6480488657 -3.97684893  i    20
2231i6308 112.0528079563 -6.61818287  i    20
2231r6308 112.0528079563 -6.61818287  r    20
2231g6308 112.0528079563 -6.61818287  g    20
2261g6308 113.4850499381 -9.2490713   g    20
2261r6308 113.4850499381 -9.2490713   r    20
2261i6308 113.4850499381 -9.2490713   i    20
2291i6308 114.9512792316 -11.8676266  i    20
2291r6308 114.9512792316 -11.8676266  r    20
2291g6308 114.9512792316 -11.8676266  g    20
2321g6308 116.4583940353 -14.47179442 g    20
2321r6308 116.4583940353 -14.47179442 r    20
2321i6308 116.4583940353 -14.47179442 i    20
2320i6308 107.2676381593 -19.23154822 i    20
2320r6308 107.2676381593 -19.23154822 r    20
2320g6308 107.2676381593 -19.23154822 g    20
2290g6308 105.8438380104 -16.5668878  g    20
2290r6308 105.8438380104 -16.5668878  r    20
2290i6308 105.8438380104 -16.5668878  i    20
2260i6308 104.4466367117 -13.89892227 i    20
2260r6308 104.4466367117 -13.89892227 r    20
2260g6308 104.4466367117 -13.89892227 g    20
2230g6308 103.0691062184 -11.22927899 g    20
2230r6308 103.0691062184 -11.22927899 r    20
2230i6308 103.0691062184 -11.22927899 i    20
2200i6308 101.7047487654 -8.55951219  i    20
2200r6308 101.7047487654 -8.55951219  r    20
2200g6308 101.7047487654 -8.55951219  g    20
2170g6308 100.3473810925 -5.8911321   g    20
2170r6308 100.3473810925 -5.8911321   r    20
2170i6308 100.3473810925 -5.8911321   i    20
2140i6308 98.9910304922  -3.22563177  i    20
2140r6308 98.9910304922  -3.22563177  r    20
2140g6308 98.9910304922  -3.22563177  g    20
2110g6308 97.6298391839  -0.56451246  g    20
2110r6308 97.6298391839  -0.56451246  r    20
2110i6308 97.6298391839  -0.56451246  i    20
2080i6308 96.2579744610  2.09069148   i    20
2080r6308 96.2579744610  2.09069148   r    20
2080g6308 96.2579744610  2.09069148   g    20
2050g6308 94.8695419856  4.73838752   g    20
2050r6308 94.8695419856  4.73838752   r    20
2050i6308 94.8695419856  4.73838752   i    20
2020i6308 93.4585000169  7.37689878   i    20
2020r6308 93.4585000169  7.37689878   r    20
2020g6308 93.4585000169  7.37689878   g    20
2020g7308 93.4585000169  7.37689878   g    20
2020r7308 93.4585000169  7.37689878   r    20
2020i7308 93.4585000169  7.37689878   i    20
2050i7308 94.8695419856  4.73838752   i    20
2050r7308 94.8695419856  4.73838752   r    20
2050g7308 94.8695419856  4.73838752   g    20
2080g7308 96.2579744610  2.09069148   g    20
2080r7308 96.2579744610  2.09069148   r    20
2080i7308 96.2579744610  2.09069148   i    20
2110i7308 97.6298391839  -0.56451246  i    20
2110r7308 97.6298391839  -0.56451246  r    20
2110g7308 97.6298391839  -0.56451246  g    20
2140g7308 98.9910304922  -3.22563177  g    20
2140r7308 98.9910304922  -3.22563177  r    20
2140i7308 98.9910304922  -3.22563177  i    20
2170i7308 100.3473810925 -5.8911321   i    20
2170r7308 100.3473810925 -5.8911321   r    20
2170g7308 100.3473810925 -5.8911321   g    20
2200g7308 101.7047487654 -8.55951219  g    20
2200r7308 101.7047487654 -8.55951219  r    20
2200i7308 101.7047487654 -8.55951219  i    20
2230i7308 103.0691062184 -11.22927899 i    20
2230r7308 103.0691062184 -11.22927899 r    20
2230g7308 103.0691062184 -11.22927899 g    20
2260g7308 104.4466367117 -13.89892227 g    20
2260r7308 104.4466367117 -13.89892227 r    20
2260i7308 104.4466367117 -13.89892227 i    20
2290i7308 105.8438380104 -16.5668878  i    20
2290r7308 105.8438380104 -16.5668878  r    20
2290g7308 105.8438380104 -16.5668878  g    20
2320g7308 107.2676381593 -19.23154822 g    20
2320r7308 107.2676381593 -19.23154822 r    20
2320i7308 107.2676381593 -19.23154822 i    20
2321i7308 116.4583940353 -14.47179442 i    20
2321r7308 116.4583940353 -14.47179442 r    20
2321g7308 116.4583940353 -14.47179442 g    20
2291g7308 114.9512792316 -11.8676266  g    20
2291r7308 114.9512792316 -11.8676266  r    20
2291i7308 114.9512792316 -11.8676266  i    20
2261i7308 113.4850499381 -9.2490713   i    20
2261r7308 113.4850499381 -9.2490713   r    20
2261g7308 113.4850499381 -9.2490713   g    20
2231g7308 112.0528079563 -6.61818287  g    20
2231r7308 112.0528079563 -6.61818287  r    20
2231i7308 112.0528079563 -6.61818287  i    20
2201i7308 110.6480488657 -3.97684893  i    20
2201r7308 110.6480488657 -3.97684893  r    20
2201g7308 110.6480488657 -3.97684893  g    20
2171g7308 109.2645692593 -1.32682329  g    20
2171r7308 109.2645692593 -1.32682329  r    20
2171i7308 109.2645692593 -1.32682329  i    20
2141i7308 107.8963781778 1.3302442    i    20
2141r7308 107.8963781778 1.3302442    r    20
2141g7308 107.8963781778 1.3302442    g    20
2111g7308 106.5376108573 3.99278039   g    20
2111r7308 106.5376108573 3.99278039   r    20
2111i7308 106.5376108573 3.99278039   i    20
2081i7308 105.1824431176 6.65926302   i    20
2081r7308 105.1824431176 6.65926302   r    20
2081g7308 105.1824431176 6.65926302   g    20
2051g7308 103.8250041846 9.32819575   g    20
2051r7308 103.8250041846 9.32819575   r    20
2051i7308 103.8250041846 9.32819575   i    20
2021i7308 102.4592856726 11.99808323  i    20
2021r7308 102.4592856726 11.99808323  r    20
2021g7308 102.4592856726 11.99808323  g    20
2021g8308 102.4592856726 11.99808323  g    20
2021r8308 102.4592856726 11.99808323  r    20
2021i8308 102.4592856726 11.99808323  i    20
2051i8308 103.8250041846 9.32819575   i    20
2051r8308 103.8250041846 9.32819575   r    20
2051g8308 103.8250041846 9.32819575   g    20
2081g8308 105.1824431176 6.65926302   g    20
2081r8308 105.1824431176 6.65926302   r    20
2081i8308 105.1824431176 6.65926302   i    20
2111i8308 106.5376108573 3.99278039   i    20
2111r8308 106.5376108573 3.99278039   r    20
2111g8308 106.5376108573 3.99278039   g    20
2141g8308 107.8963781778 1.3302442	  g    20
2141r8308 107.8963781778 1.3302442	  r    20
2141i8308 107.8963781778 1.3302442	  i    20
2171i8308 109.2645692593 -1.32682329  i    20
2171r8308 109.2645692593 -1.32682329  r    20
2171g8308 109.2645692593 -1.32682329  g    20
2201g8308 110.6480488657 -3.97684893  g    20
2201r8308 110.6480488657 -3.97684893  r    20
2201i8308 110.6480488657 -3.97684893  i    20
2231i8308 112.0528079563 -6.61818287  i    20
2231r8308 112.0528079563 -6.61818287  r    20
2231g8308 112.0528079563 -6.61818287  g    20
2261g8308 113.4850499381 -9.2490713   g    20
2261r8308 113.4850499381 -9.2490713   r    20
2261i8308 113.4850499381 -9.2490713   i    20
2291i8308 114.9512792316 -11.8676266  i    20
2291r8308 114.9512792316 -11.8676266  r    20
2291g8308 114.9512792316 -11.8676266  g    20
2321g8308 116.4583940353 -14.47179442 g    20
2321r8308 116.4583940353 -14.47179442 r    20
2321i8308 116.4583940353 -14.47179442 i    20
2320i8308 107.2676381593 -19.23154822 i    20
2320r8308 107.2676381593 -19.23154822 r    20
2320g8308 107.2676381593 -19.23154822 g    20
2290g8308 105.8438380104 -16.5668878  g    20
2290r8308 105.8438380104 -16.5668878  r    20
2290i8308 105.8438380104 -16.5668878  i    20
2260i8308 104.4466367117 -13.89892227 i    20
2260r8308 104.4466367117 -13.89892227 r    20
2260g8308 104.4466367117 -13.89892227 g    20
2230g8308 103.0691062184 -11.22927899 g    20
2230r8308 103.0691062184 -11.22927899 r    20
2230i8308 103.0691062184 -11.22927899 i    20
2200i8308 101.7047487654 -8.55951219  i    20
2200r8308 101.7047487654 -8.55951219  r    20
2200g8308 101.7047487654 -8.55951219  g    20
2170g8308 100.3473810925 -5.8911321   g    20
2170r8308 100.3473810925 -5.8911321   r    20
2170i8308 100.3473810925 -5.8911321   i    20
2140i8308 98.9910304922  -3.22563177  i    20
2140r8308 98.9910304922  -3.22563177  r    20
2140g8308 98.9910304922  -3.22563177  g    20
2110g8308 97.6298391839  -0.56451246  g    20
2110r8308 97.6298391839  -0.56451246  r    20
2110i8308 97.6298391839  -0.56451246  i    20
2080i8308 96.2579744610  2.09069148   i    20
2080r8308 96.2579744610  2.09069148   r    20
2080g8308 96.2579744610  2.09069148   g    20
2050g8308 94.8695419856  4.73838752   g    20
2050r8308 94.8695419856  4.73838752   r    20
2050i8308 94.8695419856  4.73838752   i    20
2020i8308 93.4585000169  7.37689878   i    20
2020r8308 93.4585000169  7.37689878   r    20
2020g8308 93.4585000169  7.37689878   g    20
2020g9308 93.4585000169  7.37689878   g    20
2020r9308 93.4585000169  7.37689878   r    20
2020i9308 93.4585000169  7.37689878   i    20
2050i9308 94.8695419856  4.73838752   i    20
2050r9308 94.8695419856  4.73838752   r    20
2050g9308 94.8695419856  4.73838752   g    20
2080g9308 96.2579744610  2.09069148   g    20
2080r9308 96.2579744610  2.09069148   r    20
2080i9308 96.2579744610  2.09069148   i    20
2110i9308 97.6298391839  -0.56451246  i    20
2110r9308 97.6298391839  -0.56451246  r    20
2110g9308 97.6298391839  -0.56451246  g    20
2140g9308 98.9910304922  -3.22563177  g    20
2140r9308 98.9910304922  -3.22563177  r    20
2140i9308 98.9910304922  -3.22563177  i    20
2170i9308 100.3473810925 -5.8911321   i    20
2170r9308 100.3473810925 -5.8911321   r    20
2170g9308 100.3473810925 -5.8911321   g    20
2200g9308 101.7047487654 -8.55951219  g    20
2200r9308 101.7047487654 -8.55951219  r    20
2200i9308 101.7047487654 -8.55951219  i    20
2230i9308 103.0691062184 -11.22927899 i    20
2230r9308 103.0691062184 -11.22927899 r    20
2230g9308 103.0691062184 -11.22927899 g    20
2260g9308 104.4466367117 -13.89892227 g    20
2260r9308 104.4466367117 -13.89892227 r    20
2260i9308 104.4466367117 -13.89892227 i    20
2290i9308 105.8438380104 -16.5668878  i    20
2290r9308 105.8438380104 -16.5668878  r    20
2290g9308 105.8438380104 -16.5668878  g    20
2320g9308 107.2676381593 -19.23154822 g    20
2320r9308 107.2676381593 -19.23154822 r    20
2320i9308 107.2676381593 -19.23154822 i    20
2321i9308 116.4583940353 -14.47179442 i    20
2321r9308 116.4583940353 -14.47179442 r    20
2321g9308 116.4583940353 -14.47179442 g    20
2291g9308 114.9512792316 -11.8676266  g    20
2291r9308 114.9512792316 -11.8676266  r    20
2291i9308 114.9512792316 -11.8676266  i    20
2261i9308 113.4850499381 -9.2490713   i    20
2261r9308 113.4850499381 -9.2490713   r    20
2261g9308 113.4850499381 -9.2490713   g    20
2231g9308 112.0528079563 -6.61818287  g    20
2231r9308 112.0528079563 -6.61818287  r    20
2231i9308 112.0528079563 -6.61818287  i    20
2201i9308 110.6480488657 -3.97684893  i    20
2201r9308 110.6480488657 -3.97684893  r    20
2201g9308 110.6480488657 -3.97684893  g    20
2171g9308 109.2645692593 -1.32682329  g    20
2171r9308 109.2645692593 -1.32682329  r    20
2171i9308 109.2645692593 -1.32682329  i    20
2141i9308 107.8963781778 1.3302442    i    20
2141r9308 107.8963781778 1.3302442    r    20
2141g9308 107.8963781778 1.3302442    g    20
2111g9308 106.5376108573 3.99278039   g    20
2111r9308 106.5376108573 3.99278039   r    20
2111i9308 106.5376108573 3.99278039   i    20
2081i9308 105.1824431176 6.65926302   i    20
2081r9308 105.1824431176 6.65926302   r    20
2081g9308 105.1824431176 6.65926302   g    20
