# Obs_ID   RA[deg]        Dec[deg]     filt dt[s]
2081g1321 105.1824431176 6.65926302	  g    20
2051g1321 103.8250041846 9.32819575	  g    20
2051r1321 103.8250041846 9.32819575	  r    20
2051i1321 103.8250041846 9.32819575	  i    20
2021i1321 102.4592856726 11.99808323  i    20
2021r1321 102.4592856726 11.99808323  r    20
2021g1321 102.4592856726 11.99808323  g    20
2021g2321 102.4592856726 11.99808323  g    20
2021r2321 102.4592856726 11.99808323  r    20
2021i2321 102.4592856726 11.99808323  i    20
2051i2321 103.8250041846 9.32819575   i    20
2051r2321 103.8250041846 9.32819575   r    20
2051g2321 103.8250041846 9.32819575   g    20
2081g2321 105.1824431176 6.65926302   g    20
2081r2321 105.1824431176 6.65926302   r    20
2081i2321 105.1824431176 6.65926302   i    20
2111i2321 106.5376108573 3.99278039   i    20
2111r2321 106.5376108573 3.99278039   r    20
2111g2321 106.5376108573 3.99278039   g    20
2141g2321 107.8963781778 1.3302442    g    20
2141r2321 107.8963781778 1.3302442    r    20
2141i2321 107.8963781778 1.3302442    i    20
2171i2321 109.2645692593 -1.32682329  i    20
2171r2321 109.2645692593 -1.32682329  r    20
2171g2321 109.2645692593 -1.32682329  g    20
2201g2321 110.6480488657 -3.97684893  g    20
2201r2321 110.6480488657 -3.97684893  r    20
2201i2321 110.6480488657 -3.97684893  i    20
2231i2321 112.0528079563 -6.61818287  i    20
2231r2321 112.0528079563 -6.61818287  r    20
2231g2321 112.0528079563 -6.61818287  g    20
2261g2321 113.4850499381 -9.2490713   g    20
2261r2321 113.4850499381 -9.2490713   r    20
2261i2321 113.4850499381 -9.2490713   i    20
2291i2321 114.9512792316 -11.8676266  i    20
2291r2321 114.9512792316 -11.8676266  r    20
2291g2321 114.9512792316 -11.8676266  g    20
2321g2321 116.4583940353 -14.47179442 g    20
2321r2321 116.4583940353 -14.47179442 r    20
2321i2321 116.4583940353 -14.47179442 i    20
2320i2321 107.2676381593 -19.23154822 i    20
2320r2321 107.2676381593 -19.23154822 r    20
2320g2321 107.2676381593 -19.23154822 g    20
2290g2321 105.8438380104 -16.5668878  g    20
2290r2321 105.8438380104 -16.5668878  r    20
2290i2321 105.8438380104 -16.5668878  i    20
2260i2321 104.4466367117 -13.89892227 i    20
2260r2321 104.4466367117 -13.89892227 r    20
2260g2321 104.4466367117 -13.89892227 g    20
2230g2321 103.0691062184 -11.22927899 g    20
2230r2321 103.0691062184 -11.22927899 r    20
2230i2321 103.0691062184 -11.22927899 i    20
2200i2321 101.7047487654 -8.55951219  i    20
2200r2321 101.7047487654 -8.55951219  r    20
2200g2321 101.7047487654 -8.55951219  g    20
2170g2321 100.3473810925 -5.8911321   g    20
2170r2321 100.3473810925 -5.8911321   r    20
2170i2321 100.3473810925 -5.8911321   i    20
2140i2321 98.9910304922  -3.22563177  i    20
2140r2321 98.9910304922  -3.22563177  r    20
2140g2321 98.9910304922  -3.22563177  g    20
2110g2321 97.6298391839  -0.56451246  g    20
2110r2321 97.6298391839  -0.56451246  r    20
2110i2321 97.6298391839  -0.56451246  i    20
2080i2321 96.2579744610  2.09069148   i    20
2080r2321 96.2579744610  2.09069148   r    20
2080g2321 96.2579744610  2.09069148   g    20
2050g2321 94.8695419856  4.73838752   g    20
2050r2321 94.8695419856  4.73838752   r    20
2050i2321 94.8695419856  4.73838752   i    20
2020i2321 93.4585000169  7.37689878   i    20
2020r2321 93.4585000169  7.37689878   r    20
2020g2321 93.4585000169  7.37689878   g    20
2020g3321 93.4585000169  7.37689878   g    20
2020r3321 93.4585000169  7.37689878   r    20
2020i3321 93.4585000169  7.37689878   i    20
2050i3321 94.8695419856  4.73838752   i    20
2050r3321 94.8695419856  4.73838752   r    20
2050g3321 94.8695419856  4.73838752   g    20
2080g3321 96.2579744610  2.09069148   g    20
2080r3321 96.2579744610  2.09069148   r    20
2080i3321 96.2579744610  2.09069148   i    20
2110i3321 97.6298391839  -0.56451246  i    20
2110r3321 97.6298391839  -0.56451246  r    20
2110g3321 97.6298391839  -0.56451246  g    20
2140g3321 98.9910304922  -3.22563177  g    20
2140r3321 98.9910304922  -3.22563177  r    20
2140i3321 98.9910304922  -3.22563177  i    20
2170i3321 100.3473810925 -5.8911321   i    20
2170r3321 100.3473810925 -5.8911321   r    20
2170g3321 100.3473810925 -5.8911321   g    20
2200g3321 101.7047487654 -8.55951219  g    20
2200r3321 101.7047487654 -8.55951219  r    20
2200i3321 101.7047487654 -8.55951219  i    20
2230i3321 103.0691062184 -11.22927899 i    20
2230r3321 103.0691062184 -11.22927899 r    20
2230g3321 103.0691062184 -11.22927899 g    20
2260g3321 104.4466367117 -13.89892227 g    20
2260r3321 104.4466367117 -13.89892227 r    20
2260i3321 104.4466367117 -13.89892227 i    20
2290i3321 105.8438380104 -16.5668878  i    20
2290r3321 105.8438380104 -16.5668878  r    20
2290g3321 105.8438380104 -16.5668878  g    20
2320g3321 107.2676381593 -19.23154822 g    20
2320r3321 107.2676381593 -19.23154822 r    20
2320i3321 107.2676381593 -19.23154822 i    20
2321i3321 116.4583940353 -14.47179442 i    20
2321r3321 116.4583940353 -14.47179442 r    20
2321g3321 116.4583940353 -14.47179442 g    20
2291g3321 114.9512792316 -11.8676266  g    20
2291r3321 114.9512792316 -11.8676266  r    20
2291i3321 114.9512792316 -11.8676266  i    20
2261i3321 113.4850499381 -9.2490713   i    20
2261r3321 113.4850499381 -9.2490713   r    20
2261g3321 113.4850499381 -9.2490713   g    20
2231g3321 112.0528079563 -6.61818287  g    20
2231r3321 112.0528079563 -6.61818287  r    20
2231i3321 112.0528079563 -6.61818287  i    20
2201i3321 110.6480488657 -3.97684893  i    20
2201r3321 110.6480488657 -3.97684893  r    20
2201g3321 110.6480488657 -3.97684893  g    20
2171g3321 109.2645692593 -1.32682329  g    20
2171r3321 109.2645692593 -1.32682329  r    20
2171i3321 109.2645692593 -1.32682329  i    20
2141i3321 107.8963781778 1.3302442    i    20
2141r3321 107.8963781778 1.3302442    r    20
2141g3321 107.8963781778 1.3302442    g    20
2111g3321 106.5376108573 3.99278039   g    20
2111r3321 106.5376108573 3.99278039   r    20
2111i3321 106.5376108573 3.99278039   i    20
2081i3321 105.1824431176 6.65926302   i    20
2081r3321 105.1824431176 6.65926302   r    20
2081g3321 105.1824431176 6.65926302   g    20
2051g3321 103.8250041846 9.32819575   g    20
2051r3321 103.8250041846 9.32819575   r    20
2051i3321 103.8250041846 9.32819575   i    20
2021i3321 102.4592856726 11.99808323  i    20
2021r3321 102.4592856726 11.99808323  r    20
2021g3321 102.4592856726 11.99808323  g    20
2021g4321 102.4592856726 11.99808323  g    20
2021r4321 102.4592856726 11.99808323  r    20
2021i4321 102.4592856726 11.99808323  i    20
2051i4321 103.8250041846 9.32819575   i    20
2051r4321 103.8250041846 9.32819575   r    20
2051g4321 103.8250041846 9.32819575   g    20
2081g4321 105.1824431176 6.65926302   g    20
2081r4321 105.1824431176 6.65926302   r    20
2081i4321 105.1824431176 6.65926302   i    20
2111i4321 106.5376108573 3.99278039   i    20
2111r4321 106.5376108573 3.99278039   r    20
2111g4321 106.5376108573 3.99278039   g    20
2141g4321 107.8963781778 1.3302442    g    20
2141r4321 107.8963781778 1.3302442    r    20
2141i4321 107.8963781778 1.3302442    i    20
2171i4321 109.2645692593 -1.32682329  i    20
2171r4321 109.2645692593 -1.32682329  r    20
2171g4321 109.2645692593 -1.32682329  g    20
2201g4321 110.6480488657 -3.97684893  g    20
2201r4321 110.6480488657 -3.97684893  r    20
2201i4321 110.6480488657 -3.97684893  i    20
2231i4321 112.0528079563 -6.61818287  i    20
2231r4321 112.0528079563 -6.61818287  r    20
2231g4321 112.0528079563 -6.61818287  g    20
2261g4321 113.4850499381 -9.2490713   g    20
2261r4321 113.4850499381 -9.2490713   r    20
2261i4321 113.4850499381 -9.2490713   i    20
2291i4321 114.9512792316 -11.8676266  i    20
2291r4321 114.9512792316 -11.8676266  r    20
2291g4321 114.9512792316 -11.8676266  g    20
2321g4321 116.4583940353 -14.47179442 g    20
2321r4321 116.4583940353 -14.47179442 r    20
2321i4321 116.4583940353 -14.47179442 i    20
2320i4321 107.2676381593 -19.23154822 i    20
2320r4321 107.2676381593 -19.23154822 r    20
2320g4321 107.2676381593 -19.23154822 g    20
2290g4321 105.8438380104 -16.5668878  g    20
2290r4321 105.8438380104 -16.5668878  r    20
2290i4321 105.8438380104 -16.5668878  i    20
2260i4321 104.4466367117 -13.89892227 i    20
2260r4321 104.4466367117 -13.89892227 r    20
2260g4321 104.4466367117 -13.89892227 g    20
2230g4321 103.0691062184 -11.22927899 g    20
2230r4321 103.0691062184 -11.22927899 r    20
2230i4321 103.0691062184 -11.22927899 i    20
2200i4321 101.7047487654 -8.55951219  i    20
2200r4321 101.7047487654 -8.55951219  r    20
2200g4321 101.7047487654 -8.55951219  g    20
2170g4321 100.3473810925 -5.8911321   g    20
2170r4321 100.3473810925 -5.8911321   r    20
2170i4321 100.3473810925 -5.8911321   i    20
2140i4321 98.9910304922  -3.22563177  i    20
2140r4321 98.9910304922  -3.22563177  r    20
2140g4321 98.9910304922  -3.22563177  g    20
2110g4321 97.6298391839  -0.56451246  g    20
2110r4321 97.6298391839  -0.56451246  r    20
2110i4321 97.6298391839  -0.56451246  i    20
2080i4321 96.2579744610  2.09069148   i    20
2080r4321 96.2579744610  2.09069148   r    20
2080g4321 96.2579744610  2.09069148   g    20
2050g4321 94.8695419856  4.73838752   g    20
2050r4321 94.8695419856  4.73838752   r    20
2050i4321 94.8695419856  4.73838752   i    20
2020i4321 93.4585000169  7.37689878   i    20
2020r4321 93.4585000169  7.37689878   r    20
2020g4321 93.4585000169  7.37689878   g    20
2020g5321 93.4585000169  7.37689878   g    20
2020r5321 93.4585000169  7.37689878   r    20
2020i5321 93.4585000169  7.37689878   i    20
2050i5321 94.8695419856  4.73838752   i    20
2050r5321 94.8695419856  4.73838752   r    20
2050g5321 94.8695419856  4.73838752   g    20
2080g5321 96.2579744610  2.09069148   g    20
2080r5321 96.2579744610  2.09069148   r    20
2080i5321 96.2579744610  2.09069148   i    20
2110i5321 97.6298391839  -0.56451246  i    20
2110r5321 97.6298391839  -0.56451246  r    20
2110g5321 97.6298391839  -0.56451246  g    20
2140g5321 98.9910304922  -3.22563177  g    20
2140r5321 98.9910304922  -3.22563177  r    20
2140i5321 98.9910304922  -3.22563177  i    20
2170i5321 100.3473810925 -5.8911321	  i    20
2170r5321 100.3473810925 -5.8911321	  r    20
2170g5321 100.3473810925 -5.8911321	  g    20
2200g5321 101.7047487654 -8.55951219  g    20
2200r5321 101.7047487654 -8.55951219  r    20
2200i5321 101.7047487654 -8.55951219  i    20
2230i5321 103.0691062184 -11.22927899 i    20
2230r5321 103.0691062184 -11.22927899 r    20
2230g5321 103.0691062184 -11.22927899 g    20
2260g5321 104.4466367117 -13.89892227 g    20
2260r5321 104.4466367117 -13.89892227 r    20
2260i5321 104.4466367117 -13.89892227 i    20
2290i5321 105.8438380104 -16.5668878  i    20
2290r5321 105.8438380104 -16.5668878  r    20
2290g5321 105.8438380104 -16.5668878  g    20
2320g5321 107.2676381593 -19.23154822 g    20
2320r5321 107.2676381593 -19.23154822 r    20
2320i5321 107.2676381593 -19.23154822 i    20
2321i5321 116.4583940353 -14.47179442 i    20
2321r5321 116.4583940353 -14.47179442 r    20
2321g5321 116.4583940353 -14.47179442 g    20
2291g5321 114.9512792316 -11.8676266  g    20
2291r5321 114.9512792316 -11.8676266  r    20
2291i5321 114.9512792316 -11.8676266  i    20
2261i5321 113.4850499381 -9.2490713   i    20
2261r5321 113.4850499381 -9.2490713   r    20
2261g5321 113.4850499381 -9.2490713   g    20
2231g5321 112.0528079563 -6.61818287  g    20
2231r5321 112.0528079563 -6.61818287  r    20
2231i5321 112.0528079563 -6.61818287  i    20
2201i5321 110.6480488657 -3.97684893  i    20
2201r5321 110.6480488657 -3.97684893  r    20
2201g5321 110.6480488657 -3.97684893  g    20
2171g5321 109.2645692593 -1.32682329  g    20
2171r5321 109.2645692593 -1.32682329  r    20
2171i5321 109.2645692593 -1.32682329  i    20
2141i5321 107.8963781778 1.3302442    i    20
2141r5321 107.8963781778 1.3302442    r    20
2141g5321 107.8963781778 1.3302442    g    20
2111g5321 106.5376108573 3.99278039   g    20
2111r5321 106.5376108573 3.99278039   r    20
2111i5321 106.5376108573 3.99278039   i    20
2081i5321 105.1824431176 6.65926302   i    20
2081r5321 105.1824431176 6.65926302   r    20
2081g5321 105.1824431176 6.65926302   g    20
2051g5321 103.8250041846 9.32819575   g    20
2051r5321 103.8250041846 9.32819575   r    20
2051i5321 103.8250041846 9.32819575   i    20
2021i5321 102.4592856726 11.99808323  i    20
2021r5321 102.4592856726 11.99808323  r    20
2021g5321 102.4592856726 11.99808323  g    20
2021g6321 102.4592856726 11.99808323  g    20
2021r6321 102.4592856726 11.99808323  r    20
2021i6321 102.4592856726 11.99808323  i    20
2051i6321 103.8250041846 9.32819575   i    20
2051r6321 103.8250041846 9.32819575   r    20
2051g6321 103.8250041846 9.32819575   g    20
2081g6321 105.1824431176 6.65926302   g    20
2081r6321 105.1824431176 6.65926302   r    20
2081i6321 105.1824431176 6.65926302   i    20
2111i6321 106.5376108573 3.99278039   i    20
2111r6321 106.5376108573 3.99278039   r    20
2111g6321 106.5376108573 3.99278039   g    20
2141g6321 107.8963781778 1.3302442    g    20
2141r6321 107.8963781778 1.3302442    r    20
2141i6321 107.8963781778 1.3302442    i    20
2171i6321 109.2645692593 -1.32682329  i    20
2171r6321 109.2645692593 -1.32682329  r    20
2171g6321 109.2645692593 -1.32682329  g    20
2201g6321 110.6480488657 -3.97684893  g    20
2201r6321 110.6480488657 -3.97684893  r    20
2201i6321 110.6480488657 -3.97684893  i    20
2231i6321 112.0528079563 -6.61818287  i    20
2231r6321 112.0528079563 -6.61818287  r    20
2231g6321 112.0528079563 -6.61818287  g    20
2261g6321 113.4850499381 -9.2490713   g    20
2261r6321 113.4850499381 -9.2490713   r    20
2261i6321 113.4850499381 -9.2490713   i    20
2291i6321 114.9512792316 -11.8676266  i    20
2291r6321 114.9512792316 -11.8676266  r    20
2291g6321 114.9512792316 -11.8676266  g    20
2321g6321 116.4583940353 -14.47179442 g    20
2321r6321 116.4583940353 -14.47179442 r    20
2321i6321 116.4583940353 -14.47179442 i    20
2320i6321 107.2676381593 -19.23154822 i    20
2320r6321 107.2676381593 -19.23154822 r    20
2320g6321 107.2676381593 -19.23154822 g    20
2290g6321 105.8438380104 -16.5668878  g    20
2290r6321 105.8438380104 -16.5668878  r    20
2290i6321 105.8438380104 -16.5668878  i    20
2260i6321 104.4466367117 -13.89892227 i    20
2260r6321 104.4466367117 -13.89892227 r    20
2260g6321 104.4466367117 -13.89892227 g    20
2230g6321 103.0691062184 -11.22927899 g    20
2230r6321 103.0691062184 -11.22927899 r    20
2230i6321 103.0691062184 -11.22927899 i    20
2200i6321 101.7047487654 -8.55951219  i    20
2200r6321 101.7047487654 -8.55951219  r    20
2200g6321 101.7047487654 -8.55951219  g    20
2170g6321 100.3473810925 -5.8911321   g    20
2170r6321 100.3473810925 -5.8911321   r    20
2170i6321 100.3473810925 -5.8911321   i    20
2140i6321 98.9910304922  -3.22563177  i    20
2140r6321 98.9910304922  -3.22563177  r    20
2140g6321 98.9910304922  -3.22563177  g    20
2110g6321 97.6298391839  -0.56451246  g    20
2110r6321 97.6298391839  -0.56451246  r    20
2110i6321 97.6298391839  -0.56451246  i    20
2080i6321 96.2579744610  2.09069148   i    20
2080r6321 96.2579744610  2.09069148   r    20
2080g6321 96.2579744610  2.09069148   g    20
2050g6321 94.8695419856  4.73838752   g    20
2050r6321 94.8695419856  4.73838752   r    20
2050i6321 94.8695419856  4.73838752   i    20
2020i6321 93.4585000169  7.37689878   i    20
2020r6321 93.4585000169  7.37689878   r    20
2020g6321 93.4585000169  7.37689878   g    20
2020g7321 93.4585000169  7.37689878   g    20
2020r7321 93.4585000169  7.37689878   r    20
2020i7321 93.4585000169  7.37689878   i    20
2050i7321 94.8695419856  4.73838752   i    20
2050r7321 94.8695419856  4.73838752   r    20
2050g7321 94.8695419856  4.73838752   g    20
2080g7321 96.2579744610  2.09069148   g    20
2080r7321 96.2579744610  2.09069148   r    20
2080i7321 96.2579744610  2.09069148   i    20
2110i7321 97.6298391839  -0.56451246  i    20
2110r7321 97.6298391839  -0.56451246  r    20
2110g7321 97.6298391839  -0.56451246  g    20
2140g7321 98.9910304922  -3.22563177  g    20
2140r7321 98.9910304922  -3.22563177  r    20
2140i7321 98.9910304922  -3.22563177  i    20
2170i7321 100.3473810925 -5.8911321   i    20
2170r7321 100.3473810925 -5.8911321   r    20
2170g7321 100.3473810925 -5.8911321   g    20
2200g7321 101.7047487654 -8.55951219  g    20
2200r7321 101.7047487654 -8.55951219  r    20
2200i7321 101.7047487654 -8.55951219  i    20
2230i7321 103.0691062184 -11.22927899 i    20
2230r7321 103.0691062184 -11.22927899 r    20
2230g7321 103.0691062184 -11.22927899 g    20
2260g7321 104.4466367117 -13.89892227 g    20
2260r7321 104.4466367117 -13.89892227 r    20
2260i7321 104.4466367117 -13.89892227 i    20
2290i7321 105.8438380104 -16.5668878  i    20
2290r7321 105.8438380104 -16.5668878  r    20
2290g7321 105.8438380104 -16.5668878  g    20
2320g7321 107.2676381593 -19.23154822 g    20
2320r7321 107.2676381593 -19.23154822 r    20
2320i7321 107.2676381593 -19.23154822 i    20
2321i7321 116.4583940353 -14.47179442 i    20
2321r7321 116.4583940353 -14.47179442 r    20
2321g7321 116.4583940353 -14.47179442 g    20
2291g7321 114.9512792316 -11.8676266  g    20
2291r7321 114.9512792316 -11.8676266  r    20
2291i7321 114.9512792316 -11.8676266  i    20
2261i7321 113.4850499381 -9.2490713   i    20
2261r7321 113.4850499381 -9.2490713   r    20
2261g7321 113.4850499381 -9.2490713   g    20
2231g7321 112.0528079563 -6.61818287  g    20
2231r7321 112.0528079563 -6.61818287  r    20
2231i7321 112.0528079563 -6.61818287  i    20
2201i7321 110.6480488657 -3.97684893  i    20
2201r7321 110.6480488657 -3.97684893  r    20
2201g7321 110.6480488657 -3.97684893  g    20
2171g7321 109.2645692593 -1.32682329  g    20
2171r7321 109.2645692593 -1.32682329  r    20
2171i7321 109.2645692593 -1.32682329  i    20
2141i7321 107.8963781778 1.3302442    i    20
2141r7321 107.8963781778 1.3302442    r    20
2141g7321 107.8963781778 1.3302442    g    20
2111g7321 106.5376108573 3.99278039   g    20
2111r7321 106.5376108573 3.99278039   r    20
2111i7321 106.5376108573 3.99278039   i    20
2081i7321 105.1824431176 6.65926302   i    20
2081r7321 105.1824431176 6.65926302   r    20
2081g7321 105.1824431176 6.65926302   g    20
2051g7321 103.8250041846 9.32819575   g    20
2051r7321 103.8250041846 9.32819575   r    20
2051i7321 103.8250041846 9.32819575   i    20
2021i7321 102.4592856726 11.99808323  i    20
2021r7321 102.4592856726 11.99808323  r    20
2021g7321 102.4592856726 11.99808323  g    20
2021g8321 102.4592856726 11.99808323  g    20
2021r8321 102.4592856726 11.99808323  r    20
2021i8321 102.4592856726 11.99808323  i    20
2051i8321 103.8250041846 9.32819575   i    20
2051r8321 103.8250041846 9.32819575   r    20
2051g8321 103.8250041846 9.32819575   g    20
2081g8321 105.1824431176 6.65926302   g    20
2081r8321 105.1824431176 6.65926302   r    20
2081i8321 105.1824431176 6.65926302   i    20
2111i8321 106.5376108573 3.99278039   i    20
2111r8321 106.5376108573 3.99278039   r    20
2111g8321 106.5376108573 3.99278039   g    20
2141g8321 107.8963781778 1.3302442	  g    20
2141r8321 107.8963781778 1.3302442	  r    20
2141i8321 107.8963781778 1.3302442	  i    20
2171i8321 109.2645692593 -1.32682329  i    20
2171r8321 109.2645692593 -1.32682329  r    20
2171g8321 109.2645692593 -1.32682329  g    20
2201g8321 110.6480488657 -3.97684893  g    20
2201r8321 110.6480488657 -3.97684893  r    20
2201i8321 110.6480488657 -3.97684893  i    20
2231i8321 112.0528079563 -6.61818287  i    20
2231r8321 112.0528079563 -6.61818287  r    20
2231g8321 112.0528079563 -6.61818287  g    20
2261g8321 113.4850499381 -9.2490713   g    20
2261r8321 113.4850499381 -9.2490713   r    20
2261i8321 113.4850499381 -9.2490713   i    20
2291i8321 114.9512792316 -11.8676266  i    20
2291r8321 114.9512792316 -11.8676266  r    20
2291g8321 114.9512792316 -11.8676266  g    20
2321g8321 116.4583940353 -14.47179442 g    20
2321r8321 116.4583940353 -14.47179442 r    20
2321i8321 116.4583940353 -14.47179442 i    20
2320i8321 107.2676381593 -19.23154822 i    20
2320r8321 107.2676381593 -19.23154822 r    20
2320g8321 107.2676381593 -19.23154822 g    20
2290g8321 105.8438380104 -16.5668878  g    20
2290r8321 105.8438380104 -16.5668878  r    20
2290i8321 105.8438380104 -16.5668878  i    20
2260i8321 104.4466367117 -13.89892227 i    20
2260r8321 104.4466367117 -13.89892227 r    20
2260g8321 104.4466367117 -13.89892227 g    20
2230g8321 103.0691062184 -11.22927899 g    20
2230r8321 103.0691062184 -11.22927899 r    20
2230i8321 103.0691062184 -11.22927899 i    20
2200i8321 101.7047487654 -8.55951219  i    20
2200r8321 101.7047487654 -8.55951219  r    20
2200g8321 101.7047487654 -8.55951219  g    20
2170g8321 100.3473810925 -5.8911321   g    20
2170r8321 100.3473810925 -5.8911321   r    20
2170i8321 100.3473810925 -5.8911321   i    20
2140i8321 98.9910304922  -3.22563177  i    20
2140r8321 98.9910304922  -3.22563177  r    20
2140g8321 98.9910304922  -3.22563177  g    20
2110g8321 97.6298391839  -0.56451246  g    20
2110r8321 97.6298391839  -0.56451246  r    20
2110i8321 97.6298391839  -0.56451246  i    20
2080i8321 96.2579744610  2.09069148   i    20
2080r8321 96.2579744610  2.09069148   r    20
2080g8321 96.2579744610  2.09069148   g    20
2050g8321 94.8695419856  4.73838752   g    20
2050r8321 94.8695419856  4.73838752   r    20
2050i8321 94.8695419856  4.73838752   i    20
2020i8321 93.4585000169  7.37689878   i    20
2020r8321 93.4585000169  7.37689878   r    20
2020g8321 93.4585000169  7.37689878   g    20
2020g9321 93.4585000169  7.37689878   g    20
2020r9321 93.4585000169  7.37689878   r    20
2020i9321 93.4585000169  7.37689878   i    20
2050i9321 94.8695419856  4.73838752   i    20
2050r9321 94.8695419856  4.73838752   r    20
2050g9321 94.8695419856  4.73838752   g    20
2080g9321 96.2579744610  2.09069148   g    20
2080r9321 96.2579744610  2.09069148   r    20
2080i9321 96.2579744610  2.09069148   i    20
2110i9321 97.6298391839  -0.56451246  i    20
2110r9321 97.6298391839  -0.56451246  r    20
2110g9321 97.6298391839  -0.56451246  g    20
2140g9321 98.9910304922  -3.22563177  g    20
2140r9321 98.9910304922  -3.22563177  r    20
2140i9321 98.9910304922  -3.22563177  i    20
2170i9321 100.3473810925 -5.8911321   i    20
2170r9321 100.3473810925 -5.8911321   r    20
2170g9321 100.3473810925 -5.8911321   g    20
2200g9321 101.7047487654 -8.55951219  g    20
2200r9321 101.7047487654 -8.55951219  r    20
2200i9321 101.7047487654 -8.55951219  i    20
2230i9321 103.0691062184 -11.22927899 i    20
2230r9321 103.0691062184 -11.22927899 r    20
2230g9321 103.0691062184 -11.22927899 g    20
2260g9321 104.4466367117 -13.89892227 g    20
2260r9321 104.4466367117 -13.89892227 r    20
2260i9321 104.4466367117 -13.89892227 i    20
2290i9321 105.8438380104 -16.5668878  i    20
2290r9321 105.8438380104 -16.5668878  r    20
2290g9321 105.8438380104 -16.5668878  g    20
2320g9321 107.2676381593 -19.23154822 g    20
2320r9321 107.2676381593 -19.23154822 r    20
2320i9321 107.2676381593 -19.23154822 i    20
2321i9321 116.4583940353 -14.47179442 i    20
2321r9321 116.4583940353 -14.47179442 r    20
2321g9321 116.4583940353 -14.47179442 g    20
2291g9321 114.9512792316 -11.8676266  g    20
2291r9321 114.9512792316 -11.8676266  r    20
2291i9321 114.9512792316 -11.8676266  i    20
2261i9321 113.4850499381 -9.2490713   i    20
2261r9321 113.4850499381 -9.2490713   r    20
2261g9321 113.4850499381 -9.2490713   g    20
2231g9321 112.0528079563 -6.61818287  g    20
2231r9321 112.0528079563 -6.61818287  r    20
2231i9321 112.0528079563 -6.61818287  i    20
2201i9321 110.6480488657 -3.97684893  i    20
2201r9321 110.6480488657 -3.97684893  r    20
2201g9321 110.6480488657 -3.97684893  g    20
2171g9321 109.2645692593 -1.32682329  g    20
2171r9321 109.2645692593 -1.32682329  r    20
2171i9321 109.2645692593 -1.32682329  i    20
2141i9321 107.8963781778 1.3302442    i    20
2141r9321 107.8963781778 1.3302442    r    20
2141g9321 107.8963781778 1.3302442    g    20
2111g9321 106.5376108573 3.99278039   g    20
2111r9321 106.5376108573 3.99278039   r    20
2111i9321 106.5376108573 3.99278039   i    20
2081i9321 105.1824431176 6.65926302   i    20
2081r9321 105.1824431176 6.65926302   r    20
2081g9321 105.1824431176 6.65926302   g    20
