# Obs_ID   RA[deg]        Dec[deg]     filt dt[s]
2171r1309 109.2645692593 -1.32682329  r    20
2171i1309 109.2645692593 -1.32682329  i    20
2141i1309 107.8963781778 1.3302442    i    20
2141r1309 107.8963781778 1.3302442    r    20
2141g1309 107.8963781778 1.3302442    g    20
2111g1309 106.5376108573 3.99278039	  g    20
2111r1309 106.5376108573 3.99278039	  r    20
2111i1309 106.5376108573 3.99278039	  i    20
2081i1309 105.1824431176 6.65926302	  i    20
2081r1309 105.1824431176 6.65926302	  r    20
2081g1309 105.1824431176 6.65926302	  g    20
2051g1309 103.8250041846 9.32819575	  g    20
2051r1309 103.8250041846 9.32819575	  r    20
2051i1309 103.8250041846 9.32819575	  i    20
2021i1309 102.4592856726 11.99808323  i    20
2021r1309 102.4592856726 11.99808323  r    20
2021g1309 102.4592856726 11.99808323  g    20
2021g2309 102.4592856726 11.99808323  g    20
2021r2309 102.4592856726 11.99808323  r    20
2021i2309 102.4592856726 11.99808323  i    20
2051i2309 103.8250041846 9.32819575   i    20
2051r2309 103.8250041846 9.32819575   r    20
2051g2309 103.8250041846 9.32819575   g    20
2081g2309 105.1824431176 6.65926302   g    20
2081r2309 105.1824431176 6.65926302   r    20
2081i2309 105.1824431176 6.65926302   i    20
2111i2309 106.5376108573 3.99278039   i    20
2111r2309 106.5376108573 3.99278039   r    20
2111g2309 106.5376108573 3.99278039   g    20
2141g2309 107.8963781778 1.3302442    g    20
2141r2309 107.8963781778 1.3302442    r    20
2141i2309 107.8963781778 1.3302442    i    20
2171i2309 109.2645692593 -1.32682329  i    20
2171r2309 109.2645692593 -1.32682329  r    20
2171g2309 109.2645692593 -1.32682329  g    20
2201g2309 110.6480488657 -3.97684893  g    20
2201r2309 110.6480488657 -3.97684893  r    20
2201i2309 110.6480488657 -3.97684893  i    20
2231i2309 112.0528079563 -6.61818287  i    20
2231r2309 112.0528079563 -6.61818287  r    20
2231g2309 112.0528079563 -6.61818287  g    20
2261g2309 113.4850499381 -9.2490713   g    20
2261r2309 113.4850499381 -9.2490713   r    20
2261i2309 113.4850499381 -9.2490713   i    20
2291i2309 114.9512792316 -11.8676266  i    20
2291r2309 114.9512792316 -11.8676266  r    20
2291g2309 114.9512792316 -11.8676266  g    20
2321g2309 116.4583940353 -14.47179442 g    20
2321r2309 116.4583940353 -14.47179442 r    20
2321i2309 116.4583940353 -14.47179442 i    20
2320i2309 107.2676381593 -19.23154822 i    20
2320r2309 107.2676381593 -19.23154822 r    20
2320g2309 107.2676381593 -19.23154822 g    20
2290g2309 105.8438380104 -16.5668878  g    20
2290r2309 105.8438380104 -16.5668878  r    20
2290i2309 105.8438380104 -16.5668878  i    20
2260i2309 104.4466367117 -13.89892227 i    20
2260r2309 104.4466367117 -13.89892227 r    20
2260g2309 104.4466367117 -13.89892227 g    20
2230g2309 103.0691062184 -11.22927899 g    20
2230r2309 103.0691062184 -11.22927899 r    20
2230i2309 103.0691062184 -11.22927899 i    20
2200i2309 101.7047487654 -8.55951219  i    20
2200r2309 101.7047487654 -8.55951219  r    20
2200g2309 101.7047487654 -8.55951219  g    20
2170g2309 100.3473810925 -5.8911321   g    20
2170r2309 100.3473810925 -5.8911321   r    20
2170i2309 100.3473810925 -5.8911321   i    20
2140i2309 98.9910304922  -3.22563177  i    20
2140r2309 98.9910304922  -3.22563177  r    20
2140g2309 98.9910304922  -3.22563177  g    20
2110g2309 97.6298391839  -0.56451246  g    20
2110r2309 97.6298391839  -0.56451246  r    20
2110i2309 97.6298391839  -0.56451246  i    20
2080i2309 96.2579744610  2.09069148   i    20
2080r2309 96.2579744610  2.09069148   r    20
2080g2309 96.2579744610  2.09069148   g    20
2050g2309 94.8695419856  4.73838752   g    20
2050r2309 94.8695419856  4.73838752   r    20
2050i2309 94.8695419856  4.73838752   i    20
2020i2309 93.4585000169  7.37689878   i    20
2020r2309 93.4585000169  7.37689878   r    20
2020g2309 93.4585000169  7.37689878   g    20
2020g3309 93.4585000169  7.37689878   g    20
2020r3309 93.4585000169  7.37689878   r    20
2020i3309 93.4585000169  7.37689878   i    20
2050i3309 94.8695419856  4.73838752   i    20
2050r3309 94.8695419856  4.73838752   r    20
2050g3309 94.8695419856  4.73838752   g    20
2080g3309 96.2579744610  2.09069148   g    20
2080r3309 96.2579744610  2.09069148   r    20
2080i3309 96.2579744610  2.09069148   i    20
2110i3309 97.6298391839  -0.56451246  i    20
2110r3309 97.6298391839  -0.56451246  r    20
2110g3309 97.6298391839  -0.56451246  g    20
2140g3309 98.9910304922  -3.22563177  g    20
2140r3309 98.9910304922  -3.22563177  r    20
2140i3309 98.9910304922  -3.22563177  i    20
2170i3309 100.3473810925 -5.8911321   i    20
2170r3309 100.3473810925 -5.8911321   r    20
2170g3309 100.3473810925 -5.8911321   g    20
2200g3309 101.7047487654 -8.55951219  g    20
2200r3309 101.7047487654 -8.55951219  r    20
2200i3309 101.7047487654 -8.55951219  i    20
2230i3309 103.0691062184 -11.22927899 i    20
2230r3309 103.0691062184 -11.22927899 r    20
2230g3309 103.0691062184 -11.22927899 g    20
2260g3309 104.4466367117 -13.89892227 g    20
2260r3309 104.4466367117 -13.89892227 r    20
2260i3309 104.4466367117 -13.89892227 i    20
2290i3309 105.8438380104 -16.5668878  i    20
2290r3309 105.8438380104 -16.5668878  r    20
2290g3309 105.8438380104 -16.5668878  g    20
2320g3309 107.2676381593 -19.23154822 g    20
2320r3309 107.2676381593 -19.23154822 r    20
2320i3309 107.2676381593 -19.23154822 i    20
2321i3309 116.4583940353 -14.47179442 i    20
2321r3309 116.4583940353 -14.47179442 r    20
2321g3309 116.4583940353 -14.47179442 g    20
2291g3309 114.9512792316 -11.8676266  g    20
2291r3309 114.9512792316 -11.8676266  r    20
2291i3309 114.9512792316 -11.8676266  i    20
2261i3309 113.4850499381 -9.2490713   i    20
2261r3309 113.4850499381 -9.2490713   r    20
2261g3309 113.4850499381 -9.2490713   g    20
2231g3309 112.0528079563 -6.61818287  g    20
2231r3309 112.0528079563 -6.61818287  r    20
2231i3309 112.0528079563 -6.61818287  i    20
2201i3309 110.6480488657 -3.97684893  i    20
2201r3309 110.6480488657 -3.97684893  r    20
2201g3309 110.6480488657 -3.97684893  g    20
2171g3309 109.2645692593 -1.32682329  g    20
2171r3309 109.2645692593 -1.32682329  r    20
2171i3309 109.2645692593 -1.32682329  i    20
2141i3309 107.8963781778 1.3302442    i    20
2141r3309 107.8963781778 1.3302442    r    20
2141g3309 107.8963781778 1.3302442    g    20
2111g3309 106.5376108573 3.99278039   g    20
2111r3309 106.5376108573 3.99278039   r    20
2111i3309 106.5376108573 3.99278039   i    20
2081i3309 105.1824431176 6.65926302   i    20
2081r3309 105.1824431176 6.65926302   r    20
2081g3309 105.1824431176 6.65926302   g    20
2051g3309 103.8250041846 9.32819575   g    20
2051r3309 103.8250041846 9.32819575   r    20
2051i3309 103.8250041846 9.32819575   i    20
2021i3309 102.4592856726 11.99808323  i    20
2021r3309 102.4592856726 11.99808323  r    20
2021g3309 102.4592856726 11.99808323  g    20
2021g4309 102.4592856726 11.99808323  g    20
2021r4309 102.4592856726 11.99808323  r    20
2021i4309 102.4592856726 11.99808323  i    20
2051i4309 103.8250041846 9.32819575   i    20
2051r4309 103.8250041846 9.32819575   r    20
2051g4309 103.8250041846 9.32819575   g    20
2081g4309 105.1824431176 6.65926302   g    20
2081r4309 105.1824431176 6.65926302   r    20
2081i4309 105.1824431176 6.65926302   i    20
2111i4309 106.5376108573 3.99278039   i    20
2111r4309 106.5376108573 3.99278039   r    20
2111g4309 106.5376108573 3.99278039   g    20
2141g4309 107.8963781778 1.3302442    g    20
2141r4309 107.8963781778 1.3302442    r    20
2141i4309 107.8963781778 1.3302442    i    20
2171i4309 109.2645692593 -1.32682329  i    20
2171r4309 109.2645692593 -1.32682329  r    20
2171g4309 109.2645692593 -1.32682329  g    20
2201g4309 110.6480488657 -3.97684893  g    20
2201r4309 110.6480488657 -3.97684893  r    20
2201i4309 110.6480488657 -3.97684893  i    20
2231i4309 112.0528079563 -6.61818287  i    20
2231r4309 112.0528079563 -6.61818287  r    20
2231g4309 112.0528079563 -6.61818287  g    20
2261g4309 113.4850499381 -9.2490713   g    20
2261r4309 113.4850499381 -9.2490713   r    20
2261i4309 113.4850499381 -9.2490713   i    20
2291i4309 114.9512792316 -11.8676266  i    20
2291r4309 114.9512792316 -11.8676266  r    20
2291g4309 114.9512792316 -11.8676266  g    20
2321g4309 116.4583940353 -14.47179442 g    20
2321r4309 116.4583940353 -14.47179442 r    20
2321i4309 116.4583940353 -14.47179442 i    20
2320i4309 107.2676381593 -19.23154822 i    20
2320r4309 107.2676381593 -19.23154822 r    20
2320g4309 107.2676381593 -19.23154822 g    20
2290g4309 105.8438380104 -16.5668878  g    20
2290r4309 105.8438380104 -16.5668878  r    20
2290i4309 105.8438380104 -16.5668878  i    20
2260i4309 104.4466367117 -13.89892227 i    20
2260r4309 104.4466367117 -13.89892227 r    20
2260g4309 104.4466367117 -13.89892227 g    20
2230g4309 103.0691062184 -11.22927899 g    20
2230r4309 103.0691062184 -11.22927899 r    20
2230i4309 103.0691062184 -11.22927899 i    20
2200i4309 101.7047487654 -8.55951219  i    20
2200r4309 101.7047487654 -8.55951219  r    20
2200g4309 101.7047487654 -8.55951219  g    20
2170g4309 100.3473810925 -5.8911321   g    20
2170r4309 100.3473810925 -5.8911321   r    20
2170i4309 100.3473810925 -5.8911321   i    20
2140i4309 98.9910304922  -3.22563177  i    20
2140r4309 98.9910304922  -3.22563177  r    20
2140g4309 98.9910304922  -3.22563177  g    20
2110g4309 97.6298391839  -0.56451246  g    20
2110r4309 97.6298391839  -0.56451246  r    20
2110i4309 97.6298391839  -0.56451246  i    20
2080i4309 96.2579744610  2.09069148   i    20
2080r4309 96.2579744610  2.09069148   r    20
2080g4309 96.2579744610  2.09069148   g    20
2050g4309 94.8695419856  4.73838752   g    20
2050r4309 94.8695419856  4.73838752   r    20
2050i4309 94.8695419856  4.73838752   i    20
2020i4309 93.4585000169  7.37689878   i    20
2020r4309 93.4585000169  7.37689878   r    20
2020g4309 93.4585000169  7.37689878   g    20
2020g5309 93.4585000169  7.37689878   g    20
2020r5309 93.4585000169  7.37689878   r    20
2020i5309 93.4585000169  7.37689878   i    20
2050i5309 94.8695419856  4.73838752   i    20
2050r5309 94.8695419856  4.73838752   r    20
2050g5309 94.8695419856  4.73838752   g    20
2080g5309 96.2579744610  2.09069148   g    20
2080r5309 96.2579744610  2.09069148   r    20
2080i5309 96.2579744610  2.09069148   i    20
2110i5309 97.6298391839  -0.56451246  i    20
2110r5309 97.6298391839  -0.56451246  r    20
2110g5309 97.6298391839  -0.56451246  g    20
2140g5309 98.9910304922  -3.22563177  g    20
2140r5309 98.9910304922  -3.22563177  r    20
2140i5309 98.9910304922  -3.22563177  i    20
2170i5309 100.3473810925 -5.8911321	  i    20
2170r5309 100.3473810925 -5.8911321	  r    20
2170g5309 100.3473810925 -5.8911321	  g    20
2200g5309 101.7047487654 -8.55951219  g    20
2200r5309 101.7047487654 -8.55951219  r    20
2200i5309 101.7047487654 -8.55951219  i    20
2230i5309 103.0691062184 -11.22927899 i    20
2230r5309 103.0691062184 -11.22927899 r    20
2230g5309 103.0691062184 -11.22927899 g    20
2260g5309 104.4466367117 -13.89892227 g    20
2260r5309 104.4466367117 -13.89892227 r    20
2260i5309 104.4466367117 -13.89892227 i    20
2290i5309 105.8438380104 -16.5668878  i    20
2290r5309 105.8438380104 -16.5668878  r    20
2290g5309 105.8438380104 -16.5668878  g    20
2320g5309 107.2676381593 -19.23154822 g    20
2320r5309 107.2676381593 -19.23154822 r    20
2320i5309 107.2676381593 -19.23154822 i    20
2321i5309 116.4583940353 -14.47179442 i    20
2321r5309 116.4583940353 -14.47179442 r    20
2321g5309 116.4583940353 -14.47179442 g    20
2291g5309 114.9512792316 -11.8676266  g    20
2291r5309 114.9512792316 -11.8676266  r    20
2291i5309 114.9512792316 -11.8676266  i    20
2261i5309 113.4850499381 -9.2490713   i    20
2261r5309 113.4850499381 -9.2490713   r    20
2261g5309 113.4850499381 -9.2490713   g    20
2231g5309 112.0528079563 -6.61818287  g    20
2231r5309 112.0528079563 -6.61818287  r    20
2231i5309 112.0528079563 -6.61818287  i    20
2201i5309 110.6480488657 -3.97684893  i    20
2201r5309 110.6480488657 -3.97684893  r    20
2201g5309 110.6480488657 -3.97684893  g    20
2171g5309 109.2645692593 -1.32682329  g    20
2171r5309 109.2645692593 -1.32682329  r    20
2171i5309 109.2645692593 -1.32682329  i    20
2141i5309 107.8963781778 1.3302442    i    20
2141r5309 107.8963781778 1.3302442    r    20
2141g5309 107.8963781778 1.3302442    g    20
2111g5309 106.5376108573 3.99278039   g    20
2111r5309 106.5376108573 3.99278039   r    20
2111i5309 106.5376108573 3.99278039   i    20
2081i5309 105.1824431176 6.65926302   i    20
2081r5309 105.1824431176 6.65926302   r    20
2081g5309 105.1824431176 6.65926302   g    20
2051g5309 103.8250041846 9.32819575   g    20
2051r5309 103.8250041846 9.32819575   r    20
2051i5309 103.8250041846 9.32819575   i    20
2021i5309 102.4592856726 11.99808323  i    20
2021r5309 102.4592856726 11.99808323  r    20
2021g5309 102.4592856726 11.99808323  g    20
2021g6309 102.4592856726 11.99808323  g    20
2021r6309 102.4592856726 11.99808323  r    20
2021i6309 102.4592856726 11.99808323  i    20
2051i6309 103.8250041846 9.32819575   i    20
2051r6309 103.8250041846 9.32819575   r    20
2051g6309 103.8250041846 9.32819575   g    20
2081g6309 105.1824431176 6.65926302   g    20
2081r6309 105.1824431176 6.65926302   r    20
2081i6309 105.1824431176 6.65926302   i    20
2111i6309 106.5376108573 3.99278039   i    20
2111r6309 106.5376108573 3.99278039   r    20
2111g6309 106.5376108573 3.99278039   g    20
2141g6309 107.8963781778 1.3302442    g    20
2141r6309 107.8963781778 1.3302442    r    20
2141i6309 107.8963781778 1.3302442    i    20
2171i6309 109.2645692593 -1.32682329  i    20
2171r6309 109.2645692593 -1.32682329  r    20
2171g6309 109.2645692593 -1.32682329  g    20
2201g6309 110.6480488657 -3.97684893  g    20
2201r6309 110.6480488657 -3.97684893  r    20
2201i6309 110.6480488657 -3.97684893  i    20
2231i6309 112.0528079563 -6.61818287  i    20
2231r6309 112.0528079563 -6.61818287  r    20
2231g6309 112.0528079563 -6.61818287  g    20
2261g6309 113.4850499381 -9.2490713   g    20
2261r6309 113.4850499381 -9.2490713   r    20
2261i6309 113.4850499381 -9.2490713   i    20
2291i6309 114.9512792316 -11.8676266  i    20
2291r6309 114.9512792316 -11.8676266  r    20
2291g6309 114.9512792316 -11.8676266  g    20
2321g6309 116.4583940353 -14.47179442 g    20
2321r6309 116.4583940353 -14.47179442 r    20
2321i6309 116.4583940353 -14.47179442 i    20
2320i6309 107.2676381593 -19.23154822 i    20
2320r6309 107.2676381593 -19.23154822 r    20
2320g6309 107.2676381593 -19.23154822 g    20
2290g6309 105.8438380104 -16.5668878  g    20
2290r6309 105.8438380104 -16.5668878  r    20
2290i6309 105.8438380104 -16.5668878  i    20
2260i6309 104.4466367117 -13.89892227 i    20
2260r6309 104.4466367117 -13.89892227 r    20
2260g6309 104.4466367117 -13.89892227 g    20
2230g6309 103.0691062184 -11.22927899 g    20
2230r6309 103.0691062184 -11.22927899 r    20
2230i6309 103.0691062184 -11.22927899 i    20
2200i6309 101.7047487654 -8.55951219  i    20
2200r6309 101.7047487654 -8.55951219  r    20
2200g6309 101.7047487654 -8.55951219  g    20
2170g6309 100.3473810925 -5.8911321   g    20
2170r6309 100.3473810925 -5.8911321   r    20
2170i6309 100.3473810925 -5.8911321   i    20
2140i6309 98.9910304922  -3.22563177  i    20
2140r6309 98.9910304922  -3.22563177  r    20
2140g6309 98.9910304922  -3.22563177  g    20
2110g6309 97.6298391839  -0.56451246  g    20
2110r6309 97.6298391839  -0.56451246  r    20
2110i6309 97.6298391839  -0.56451246  i    20
2080i6309 96.2579744610  2.09069148   i    20
2080r6309 96.2579744610  2.09069148   r    20
2080g6309 96.2579744610  2.09069148   g    20
2050g6309 94.8695419856  4.73838752   g    20
2050r6309 94.8695419856  4.73838752   r    20
2050i6309 94.8695419856  4.73838752   i    20
2020i6309 93.4585000169  7.37689878   i    20
2020r6309 93.4585000169  7.37689878   r    20
2020g6309 93.4585000169  7.37689878   g    20
2020g7309 93.4585000169  7.37689878   g    20
2020r7309 93.4585000169  7.37689878   r    20
2020i7309 93.4585000169  7.37689878   i    20
2050i7309 94.8695419856  4.73838752   i    20
2050r7309 94.8695419856  4.73838752   r    20
2050g7309 94.8695419856  4.73838752   g    20
2080g7309 96.2579744610  2.09069148   g    20
2080r7309 96.2579744610  2.09069148   r    20
2080i7309 96.2579744610  2.09069148   i    20
2110i7309 97.6298391839  -0.56451246  i    20
2110r7309 97.6298391839  -0.56451246  r    20
2110g7309 97.6298391839  -0.56451246  g    20
2140g7309 98.9910304922  -3.22563177  g    20
2140r7309 98.9910304922  -3.22563177  r    20
2140i7309 98.9910304922  -3.22563177  i    20
2170i7309 100.3473810925 -5.8911321   i    20
2170r7309 100.3473810925 -5.8911321   r    20
2170g7309 100.3473810925 -5.8911321   g    20
2200g7309 101.7047487654 -8.55951219  g    20
2200r7309 101.7047487654 -8.55951219  r    20
2200i7309 101.7047487654 -8.55951219  i    20
2230i7309 103.0691062184 -11.22927899 i    20
2230r7309 103.0691062184 -11.22927899 r    20
2230g7309 103.0691062184 -11.22927899 g    20
2260g7309 104.4466367117 -13.89892227 g    20
2260r7309 104.4466367117 -13.89892227 r    20
2260i7309 104.4466367117 -13.89892227 i    20
2290i7309 105.8438380104 -16.5668878  i    20
2290r7309 105.8438380104 -16.5668878  r    20
2290g7309 105.8438380104 -16.5668878  g    20
2320g7309 107.2676381593 -19.23154822 g    20
2320r7309 107.2676381593 -19.23154822 r    20
2320i7309 107.2676381593 -19.23154822 i    20
2321i7309 116.4583940353 -14.47179442 i    20
2321r7309 116.4583940353 -14.47179442 r    20
2321g7309 116.4583940353 -14.47179442 g    20
2291g7309 114.9512792316 -11.8676266  g    20
2291r7309 114.9512792316 -11.8676266  r    20
2291i7309 114.9512792316 -11.8676266  i    20
2261i7309 113.4850499381 -9.2490713   i    20
2261r7309 113.4850499381 -9.2490713   r    20
2261g7309 113.4850499381 -9.2490713   g    20
2231g7309 112.0528079563 -6.61818287  g    20
2231r7309 112.0528079563 -6.61818287  r    20
2231i7309 112.0528079563 -6.61818287  i    20
2201i7309 110.6480488657 -3.97684893  i    20
2201r7309 110.6480488657 -3.97684893  r    20
2201g7309 110.6480488657 -3.97684893  g    20
2171g7309 109.2645692593 -1.32682329  g    20
2171r7309 109.2645692593 -1.32682329  r    20
2171i7309 109.2645692593 -1.32682329  i    20
2141i7309 107.8963781778 1.3302442    i    20
2141r7309 107.8963781778 1.3302442    r    20
2141g7309 107.8963781778 1.3302442    g    20
2111g7309 106.5376108573 3.99278039   g    20
2111r7309 106.5376108573 3.99278039   r    20
2111i7309 106.5376108573 3.99278039   i    20
2081i7309 105.1824431176 6.65926302   i    20
2081r7309 105.1824431176 6.65926302   r    20
2081g7309 105.1824431176 6.65926302   g    20
2051g7309 103.8250041846 9.32819575   g    20
2051r7309 103.8250041846 9.32819575   r    20
2051i7309 103.8250041846 9.32819575   i    20
2021i7309 102.4592856726 11.99808323  i    20
2021r7309 102.4592856726 11.99808323  r    20
2021g7309 102.4592856726 11.99808323  g    20
2021g8309 102.4592856726 11.99808323  g    20
2021r8309 102.4592856726 11.99808323  r    20
2021i8309 102.4592856726 11.99808323  i    20
2051i8309 103.8250041846 9.32819575   i    20
2051r8309 103.8250041846 9.32819575   r    20
2051g8309 103.8250041846 9.32819575   g    20
2081g8309 105.1824431176 6.65926302   g    20
2081r8309 105.1824431176 6.65926302   r    20
2081i8309 105.1824431176 6.65926302   i    20
2111i8309 106.5376108573 3.99278039   i    20
2111r8309 106.5376108573 3.99278039   r    20
2111g8309 106.5376108573 3.99278039   g    20
2141g8309 107.8963781778 1.3302442	  g    20
2141r8309 107.8963781778 1.3302442	  r    20
2141i8309 107.8963781778 1.3302442	  i    20
2171i8309 109.2645692593 -1.32682329  i    20
2171r8309 109.2645692593 -1.32682329  r    20
2171g8309 109.2645692593 -1.32682329  g    20
2201g8309 110.6480488657 -3.97684893  g    20
2201r8309 110.6480488657 -3.97684893  r    20
2201i8309 110.6480488657 -3.97684893  i    20
2231i8309 112.0528079563 -6.61818287  i    20
2231r8309 112.0528079563 -6.61818287  r    20
2231g8309 112.0528079563 -6.61818287  g    20
2261g8309 113.4850499381 -9.2490713   g    20
2261r8309 113.4850499381 -9.2490713   r    20
2261i8309 113.4850499381 -9.2490713   i    20
2291i8309 114.9512792316 -11.8676266  i    20
2291r8309 114.9512792316 -11.8676266  r    20
2291g8309 114.9512792316 -11.8676266  g    20
2321g8309 116.4583940353 -14.47179442 g    20
2321r8309 116.4583940353 -14.47179442 r    20
2321i8309 116.4583940353 -14.47179442 i    20
2320i8309 107.2676381593 -19.23154822 i    20
2320r8309 107.2676381593 -19.23154822 r    20
2320g8309 107.2676381593 -19.23154822 g    20
2290g8309 105.8438380104 -16.5668878  g    20
2290r8309 105.8438380104 -16.5668878  r    20
2290i8309 105.8438380104 -16.5668878  i    20
2260i8309 104.4466367117 -13.89892227 i    20
2260r8309 104.4466367117 -13.89892227 r    20
2260g8309 104.4466367117 -13.89892227 g    20
2230g8309 103.0691062184 -11.22927899 g    20
2230r8309 103.0691062184 -11.22927899 r    20
2230i8309 103.0691062184 -11.22927899 i    20
2200i8309 101.7047487654 -8.55951219  i    20
2200r8309 101.7047487654 -8.55951219  r    20
2200g8309 101.7047487654 -8.55951219  g    20
2170g8309 100.3473810925 -5.8911321   g    20
2170r8309 100.3473810925 -5.8911321   r    20
2170i8309 100.3473810925 -5.8911321   i    20
2140i8309 98.9910304922  -3.22563177  i    20
2140r8309 98.9910304922  -3.22563177  r    20
2140g8309 98.9910304922  -3.22563177  g    20
2110g8309 97.6298391839  -0.56451246  g    20
2110r8309 97.6298391839  -0.56451246  r    20
2110i8309 97.6298391839  -0.56451246  i    20
2080i8309 96.2579744610  2.09069148   i    20
2080r8309 96.2579744610  2.09069148   r    20
2080g8309 96.2579744610  2.09069148   g    20
2050g8309 94.8695419856  4.73838752   g    20
2050r8309 94.8695419856  4.73838752   r    20
2050i8309 94.8695419856  4.73838752   i    20
2020i8309 93.4585000169  7.37689878   i    20
2020r8309 93.4585000169  7.37689878   r    20
2020g8309 93.4585000169  7.37689878   g    20
2020g9309 93.4585000169  7.37689878   g    20
2020r9309 93.4585000169  7.37689878   r    20
2020i9309 93.4585000169  7.37689878   i    20
2050i9309 94.8695419856  4.73838752   i    20
2050r9309 94.8695419856  4.73838752   r    20
2050g9309 94.8695419856  4.73838752   g    20
2080g9309 96.2579744610  2.09069148   g    20
2080r9309 96.2579744610  2.09069148   r    20
2080i9309 96.2579744610  2.09069148   i    20
2110i9309 97.6298391839  -0.56451246  i    20
2110r9309 97.6298391839  -0.56451246  r    20
2110g9309 97.6298391839  -0.56451246  g    20
2140g9309 98.9910304922  -3.22563177  g    20
2140r9309 98.9910304922  -3.22563177  r    20
2140i9309 98.9910304922  -3.22563177  i    20
2170i9309 100.3473810925 -5.8911321   i    20
2170r9309 100.3473810925 -5.8911321   r    20
2170g9309 100.3473810925 -5.8911321   g    20
2200g9309 101.7047487654 -8.55951219  g    20
2200r9309 101.7047487654 -8.55951219  r    20
2200i9309 101.7047487654 -8.55951219  i    20
2230i9309 103.0691062184 -11.22927899 i    20
2230r9309 103.0691062184 -11.22927899 r    20
2230g9309 103.0691062184 -11.22927899 g    20
2260g9309 104.4466367117 -13.89892227 g    20
2260r9309 104.4466367117 -13.89892227 r    20
2260i9309 104.4466367117 -13.89892227 i    20
2290i9309 105.8438380104 -16.5668878  i    20
2290r9309 105.8438380104 -16.5668878  r    20
2290g9309 105.8438380104 -16.5668878  g    20
2320g9309 107.2676381593 -19.23154822 g    20
2320r9309 107.2676381593 -19.23154822 r    20
2320i9309 107.2676381593 -19.23154822 i    20
2321i9309 116.4583940353 -14.47179442 i    20
2321r9309 116.4583940353 -14.47179442 r    20
2321g9309 116.4583940353 -14.47179442 g    20
2291g9309 114.9512792316 -11.8676266  g    20
2291r9309 114.9512792316 -11.8676266  r    20
2291i9309 114.9512792316 -11.8676266  i    20
2261i9309 113.4850499381 -9.2490713   i    20
2261r9309 113.4850499381 -9.2490713   r    20
2261g9309 113.4850499381 -9.2490713   g    20
2231g9309 112.0528079563 -6.61818287  g    20
2231r9309 112.0528079563 -6.61818287  r    20
2231i9309 112.0528079563 -6.61818287  i    20
2201i9309 110.6480488657 -3.97684893  i    20
2201r9309 110.6480488657 -3.97684893  r    20
2201g9309 110.6480488657 -3.97684893  g    20
2171g9309 109.2645692593 -1.32682329  g    20
2171r9309 109.2645692593 -1.32682329  r    20
2171i9309 109.2645692593 -1.32682329  i    20
2141i9309 107.8963781778 1.3302442    i    20
2141r9309 107.8963781778 1.3302442    r    20
2141g9309 107.8963781778 1.3302442    g    20
2111g9309 106.5376108573 3.99278039   g    20
2111r9309 106.5376108573 3.99278039   r    20
2111i9309 106.5376108573 3.99278039   i    20
2081i9309 105.1824431176 6.65926302   i    20
2081r9309 105.1824431176 6.65926302   r    20
2081g9309 105.1824431176 6.65926302   g    20
