# Obs_ID   RA[deg]        Dec[deg]     filt dt[s]
2111i9313 106.5376108573 3.99278039   i    20
2081i9313 105.1824431176 6.65926302   i    20
2081r9313 105.1824431176 6.65926302   r    20
2081g9313 105.1824431176 6.65926302   g    20
2051g9313 103.8250041846 9.32819575   g    20
2051r9313 103.8250041846 9.32819575   r    20
2051i9313 103.8250041846 9.32819575   i    20
2021i9313 102.4592856726 11.99808323  i    20
2021r9313 102.4592856726 11.99808323  r    20
2021g9313 102.4592856726 11.99808323  g    20
2021g0313 102.4592856726 11.99808323  g    20
2021r0313 102.4592856726 11.99808323  r    20
2021i0313 102.4592856726 11.99808323  i    20
2051i0313 103.8250041846 9.32819575   i    20
2051r0313 103.8250041846 9.32819575   r    20
2051g0313 103.8250041846 9.32819575   g    20
2081g0313 105.1824431176 6.65926302   g    20
2081r0313 105.1824431176 6.65926302   r    20
2081i0313 105.1824431176 6.65926302   i    20
2111i0313 106.5376108573 3.99278039   i    20
2111r0313 106.5376108573 3.99278039   r    20
2111g0313 106.5376108573 3.99278039   g    20
2141g0313 107.8963781778 1.3302442    g    20
2141r0313 107.8963781778 1.3302442    r    20
2141i0313 107.8963781778 1.3302442    i    20
2171i0313 109.2645692593 -1.32682329  i    20
2171r0313 109.2645692593 -1.32682329  r    20
2171g0313 109.2645692593 -1.32682329  g    20
2201g0313 110.6480488657 -3.97684893  g    20
2201r0313 110.6480488657 -3.97684893  r    20
2201i0313 110.6480488657 -3.97684893  i    20
2231i0313 112.0528079563 -6.61818287  i    20
2231r0313 112.0528079563 -6.61818287  r    20
2231g0313 112.0528079563 -6.61818287  g    20
2261g0313 113.4850499381 -9.2490713   g    20
2261r0313 113.4850499381 -9.2490713   r    20
2261i0313 113.4850499381 -9.2490713   i    20
2291i0313 114.9512792316 -11.8676266  i    20
2291r0313 114.9512792316 -11.8676266  r    20
2291g0313 114.9512792316 -11.8676266  g    20
2321g0313 116.4583940353 -14.47179442 g    20
2321r0313 116.4583940353 -14.47179442 r    20
2321i0313 116.4583940353 -14.47179442 i    20
2320i0313 107.2676381593 -19.23154822 i    20
2320r0313 107.2676381593 -19.23154822 r    20
2320g0313 107.2676381593 -19.23154822 g    20
2290g0313 105.8438380104 -16.5668878  g	   20
2290r0313 105.8438380104 -16.5668878  r	   20
2290i0313 105.8438380104 -16.5668878  i	   20
2260i0313 104.4466367117 -13.89892227 i    20
2260r0313 104.4466367117 -13.89892227 r    20
2260g0313 104.4466367117 -13.89892227 g    20
2230g0313 103.0691062184 -11.22927899 g    20
2230r0313 103.0691062184 -11.22927899 r    20
2230i0313 103.0691062184 -11.22927899 i    20
2200i0313 101.7047487654 -8.55951219  i    20
2200r0313 101.7047487654 -8.55951219  r    20
2200g0313 101.7047487654 -8.55951219  g    20
2170g0313 100.3473810925 -5.8911321   g    20
2170r0313 100.3473810925 -5.8911321   r    20
2170i0313 100.3473810925 -5.8911321   i    20
2140i0313 98.9910304922  -3.22563177  i    20
2140r0313 98.9910304922  -3.22563177  r    20
2140g0313 98.9910304922  -3.22563177  g    20
2110g0313 97.6298391839  -0.56451246  g    20
2110r0313 97.6298391839  -0.56451246  r    20
2110i0313 97.6298391839  -0.56451246  i    20
2080i0313 96.2579744610  2.09069148   i    20
2080r0313 96.2579744610  2.09069148   r    20
2080g0313 96.2579744610  2.09069148   g    20
2050g0313 94.8695419856  4.73838752   g    20
2050r0313 94.8695419856  4.73838752   r    20
2050i0313 94.8695419856  4.73838752   i    20
2020i0313 93.4585000169  7.37689878   i    20
2020r0313 93.4585000169  7.37689878   r    20
2020g0313 93.4585000169  7.37689878   g    20
