# Obs_ID   RA[deg]        Dec[deg]     filt dt[s]
2021i4317 102.4592856726 11.99808323  i    20
2051i4317 103.8250041846 9.32819575   i    20
2051r4317 103.8250041846 9.32819575   r    20
2051g4317 103.8250041846 9.32819575   g    20
2081g4317 105.1824431176 6.65926302   g    20
2081r4317 105.1824431176 6.65926302   r    20
2081i4317 105.1824431176 6.65926302   i    20
2111i4317 106.5376108573 3.99278039   i    20
2111r4317 106.5376108573 3.99278039   r    20
2111g4317 106.5376108573 3.99278039   g    20
2141g4317 107.8963781778 1.3302442    g    20
2141r4317 107.8963781778 1.3302442    r    20
2141i4317 107.8963781778 1.3302442    i    20
2171i4317 109.2645692593 -1.32682329  i    20
2171r4317 109.2645692593 -1.32682329  r    20
2171g4317 109.2645692593 -1.32682329  g    20
2201g4317 110.6480488657 -3.97684893  g    20
2201r4317 110.6480488657 -3.97684893  r    20
2201i4317 110.6480488657 -3.97684893  i    20
2231i4317 112.0528079563 -6.61818287  i    20
2231r4317 112.0528079563 -6.61818287  r    20
2231g4317 112.0528079563 -6.61818287  g    20
2261g4317 113.4850499381 -9.2490713   g    20
2261r4317 113.4850499381 -9.2490713   r    20
2261i4317 113.4850499381 -9.2490713   i    20
2291i4317 114.9512792316 -11.8676266  i    20
2291r4317 114.9512792316 -11.8676266  r    20
2291g4317 114.9512792316 -11.8676266  g    20
2321g4317 116.4583940353 -14.47179442 g    20
2321r4317 116.4583940353 -14.47179442 r    20
2321i4317 116.4583940353 -14.47179442 i    20
2320i4317 107.2676381593 -19.23154822 i    20
2320r4317 107.2676381593 -19.23154822 r    20
2320g4317 107.2676381593 -19.23154822 g    20
2290g4317 105.8438380104 -16.5668878  g    20
2290r4317 105.8438380104 -16.5668878  r    20
2290i4317 105.8438380104 -16.5668878  i    20
2260i4317 104.4466367117 -13.89892227 i    20
2260r4317 104.4466367117 -13.89892227 r    20
2260g4317 104.4466367117 -13.89892227 g    20
2230g4317 103.0691062184 -11.22927899 g    20
2230r4317 103.0691062184 -11.22927899 r    20
2230i4317 103.0691062184 -11.22927899 i    20
2200i4317 101.7047487654 -8.55951219  i    20
2200r4317 101.7047487654 -8.55951219  r    20
2200g4317 101.7047487654 -8.55951219  g    20
2170g4317 100.3473810925 -5.8911321   g    20
2170r4317 100.3473810925 -5.8911321   r    20
2170i4317 100.3473810925 -5.8911321   i    20
2140i4317 98.9910304922  -3.22563177  i    20
2140r4317 98.9910304922  -3.22563177  r    20
2140g4317 98.9910304922  -3.22563177  g    20
2110g4317 97.6298391839  -0.56451246  g    20
2110r4317 97.6298391839  -0.56451246  r    20
2110i4317 97.6298391839  -0.56451246  i    20
2080i4317 96.2579744610  2.09069148   i    20
2080r4317 96.2579744610  2.09069148   r    20
2080g4317 96.2579744610  2.09069148   g    20
2050g4317 94.8695419856  4.73838752   g    20
2050r4317 94.8695419856  4.73838752   r    20
2050i4317 94.8695419856  4.73838752   i    20
2020i4317 93.4585000169  7.37689878   i    20
2020r4317 93.4585000169  7.37689878   r    20
2020g4317 93.4585000169  7.37689878   g    20
2020g5317 93.4585000169  7.37689878   g    20
2020r5317 93.4585000169  7.37689878   r    20
2020i5317 93.4585000169  7.37689878   i    20
2050i5317 94.8695419856  4.73838752   i    20
2050r5317 94.8695419856  4.73838752   r    20
2050g5317 94.8695419856  4.73838752   g    20
2080g5317 96.2579744610  2.09069148   g    20
2080r5317 96.2579744610  2.09069148   r    20
2080i5317 96.2579744610  2.09069148   i    20
2110i5317 97.6298391839  -0.56451246  i    20
2110r5317 97.6298391839  -0.56451246  r    20
2110g5317 97.6298391839  -0.56451246  g    20
2140g5317 98.9910304922  -3.22563177  g    20
2140r5317 98.9910304922  -3.22563177  r    20
2140i5317 98.9910304922  -3.22563177  i    20
2170i5317 100.3473810925 -5.8911321	  i    20
2170r5317 100.3473810925 -5.8911321	  r    20
2170g5317 100.3473810925 -5.8911321	  g    20
2200g5317 101.7047487654 -8.55951219  g    20
2200r5317 101.7047487654 -8.55951219  r    20
2200i5317 101.7047487654 -8.55951219  i    20
2230i5317 103.0691062184 -11.22927899 i    20
2230r5317 103.0691062184 -11.22927899 r    20
2230g5317 103.0691062184 -11.22927899 g    20
2260g5317 104.4466367117 -13.89892227 g    20
2260r5317 104.4466367117 -13.89892227 r    20
2260i5317 104.4466367117 -13.89892227 i    20
2290i5317 105.8438380104 -16.5668878  i    20
2290r5317 105.8438380104 -16.5668878  r    20
2290g5317 105.8438380104 -16.5668878  g    20
2320g5317 107.2676381593 -19.23154822 g    20
2320r5317 107.2676381593 -19.23154822 r    20
2320i5317 107.2676381593 -19.23154822 i    20
2321i5317 116.4583940353 -14.47179442 i    20
2321r5317 116.4583940353 -14.47179442 r    20
2321g5317 116.4583940353 -14.47179442 g    20
2291g5317 114.9512792316 -11.8676266  g    20
2291r5317 114.9512792316 -11.8676266  r    20
2291i5317 114.9512792316 -11.8676266  i    20
2261i5317 113.4850499381 -9.2490713   i    20
2261r5317 113.4850499381 -9.2490713   r    20
2261g5317 113.4850499381 -9.2490713   g    20
2231g5317 112.0528079563 -6.61818287  g    20
2231r5317 112.0528079563 -6.61818287  r    20
2231i5317 112.0528079563 -6.61818287  i    20
2201i5317 110.6480488657 -3.97684893  i    20
2201r5317 110.6480488657 -3.97684893  r    20
2201g5317 110.6480488657 -3.97684893  g    20
2171g5317 109.2645692593 -1.32682329  g    20
2171r5317 109.2645692593 -1.32682329  r    20
2171i5317 109.2645692593 -1.32682329  i    20
2141i5317 107.8963781778 1.3302442    i    20
2141r5317 107.8963781778 1.3302442    r    20
2141g5317 107.8963781778 1.3302442    g    20
2111g5317 106.5376108573 3.99278039   g    20
2111r5317 106.5376108573 3.99278039   r    20
2111i5317 106.5376108573 3.99278039   i    20
2081i5317 105.1824431176 6.65926302   i    20
2081r5317 105.1824431176 6.65926302   r    20
2081g5317 105.1824431176 6.65926302   g    20
2051g5317 103.8250041846 9.32819575   g    20
2051r5317 103.8250041846 9.32819575   r    20
2051i5317 103.8250041846 9.32819575   i    20
2021i5317 102.4592856726 11.99808323  i    20
2021r5317 102.4592856726 11.99808323  r    20
2021g5317 102.4592856726 11.99808323  g    20
2021g6317 102.4592856726 11.99808323  g    20
2021r6317 102.4592856726 11.99808323  r    20
2021i6317 102.4592856726 11.99808323  i    20
2051i6317 103.8250041846 9.32819575   i    20
2051r6317 103.8250041846 9.32819575   r    20
2051g6317 103.8250041846 9.32819575   g    20
2081g6317 105.1824431176 6.65926302   g    20
2081r6317 105.1824431176 6.65926302   r    20
2081i6317 105.1824431176 6.65926302   i    20
2111i6317 106.5376108573 3.99278039   i    20
2111r6317 106.5376108573 3.99278039   r    20
2111g6317 106.5376108573 3.99278039   g    20
2141g6317 107.8963781778 1.3302442    g    20
2141r6317 107.8963781778 1.3302442    r    20
2141i6317 107.8963781778 1.3302442    i    20
2171i6317 109.2645692593 -1.32682329  i    20
2171r6317 109.2645692593 -1.32682329  r    20
2171g6317 109.2645692593 -1.32682329  g    20
2201g6317 110.6480488657 -3.97684893  g    20
2201r6317 110.6480488657 -3.97684893  r    20
2201i6317 110.6480488657 -3.97684893  i    20
2231i6317 112.0528079563 -6.61818287  i    20
2231r6317 112.0528079563 -6.61818287  r    20
2231g6317 112.0528079563 -6.61818287  g    20
2261g6317 113.4850499381 -9.2490713   g    20
2261r6317 113.4850499381 -9.2490713   r    20
2261i6317 113.4850499381 -9.2490713   i    20
2291i6317 114.9512792316 -11.8676266  i    20
2291r6317 114.9512792316 -11.8676266  r    20
2291g6317 114.9512792316 -11.8676266  g    20
2321g6317 116.4583940353 -14.47179442 g    20
2321r6317 116.4583940353 -14.47179442 r    20
2321i6317 116.4583940353 -14.47179442 i    20
2320i6317 107.2676381593 -19.23154822 i    20
2320r6317 107.2676381593 -19.23154822 r    20
2320g6317 107.2676381593 -19.23154822 g    20
2290g6317 105.8438380104 -16.5668878  g    20
2290r6317 105.8438380104 -16.5668878  r    20
2290i6317 105.8438380104 -16.5668878  i    20
2260i6317 104.4466367117 -13.89892227 i    20
2260r6317 104.4466367117 -13.89892227 r    20
2260g6317 104.4466367117 -13.89892227 g    20
2230g6317 103.0691062184 -11.22927899 g    20
2230r6317 103.0691062184 -11.22927899 r    20
2230i6317 103.0691062184 -11.22927899 i    20
2200i6317 101.7047487654 -8.55951219  i    20
2200r6317 101.7047487654 -8.55951219  r    20
2200g6317 101.7047487654 -8.55951219  g    20
2170g6317 100.3473810925 -5.8911321   g    20
2170r6317 100.3473810925 -5.8911321   r    20
2170i6317 100.3473810925 -5.8911321   i    20
2140i6317 98.9910304922  -3.22563177  i    20
2140r6317 98.9910304922  -3.22563177  r    20
2140g6317 98.9910304922  -3.22563177  g    20
2110g6317 97.6298391839  -0.56451246  g    20
2110r6317 97.6298391839  -0.56451246  r    20
2110i6317 97.6298391839  -0.56451246  i    20
2080i6317 96.2579744610  2.09069148   i    20
2080r6317 96.2579744610  2.09069148   r    20
2080g6317 96.2579744610  2.09069148   g    20
2050g6317 94.8695419856  4.73838752   g    20
2050r6317 94.8695419856  4.73838752   r    20
2050i6317 94.8695419856  4.73838752   i    20
2020i6317 93.4585000169  7.37689878   i    20
2020r6317 93.4585000169  7.37689878   r    20
2020g6317 93.4585000169  7.37689878   g    20
2020g7317 93.4585000169  7.37689878   g    20
2020r7317 93.4585000169  7.37689878   r    20
2020i7317 93.4585000169  7.37689878   i    20
2050i7317 94.8695419856  4.73838752   i    20
2050r7317 94.8695419856  4.73838752   r    20
2050g7317 94.8695419856  4.73838752   g    20
2080g7317 96.2579744610  2.09069148   g    20
2080r7317 96.2579744610  2.09069148   r    20
2080i7317 96.2579744610  2.09069148   i    20
2110i7317 97.6298391839  -0.56451246  i    20
2110r7317 97.6298391839  -0.56451246  r    20
2110g7317 97.6298391839  -0.56451246  g    20
2140g7317 98.9910304922  -3.22563177  g    20
2140r7317 98.9910304922  -3.22563177  r    20
2140i7317 98.9910304922  -3.22563177  i    20
2170i7317 100.3473810925 -5.8911321   i    20
2170r7317 100.3473810925 -5.8911321   r    20
2170g7317 100.3473810925 -5.8911321   g    20
2200g7317 101.7047487654 -8.55951219  g    20
2200r7317 101.7047487654 -8.55951219  r    20
2200i7317 101.7047487654 -8.55951219  i    20
2230i7317 103.0691062184 -11.22927899 i    20
2230r7317 103.0691062184 -11.22927899 r    20
2230g7317 103.0691062184 -11.22927899 g    20
2260g7317 104.4466367117 -13.89892227 g    20
2260r7317 104.4466367117 -13.89892227 r    20
2260i7317 104.4466367117 -13.89892227 i    20
2290i7317 105.8438380104 -16.5668878  i    20
2290r7317 105.8438380104 -16.5668878  r    20
2290g7317 105.8438380104 -16.5668878  g    20
2320g7317 107.2676381593 -19.23154822 g    20
2320r7317 107.2676381593 -19.23154822 r    20
2320i7317 107.2676381593 -19.23154822 i    20
2321i7317 116.4583940353 -14.47179442 i    20
2321r7317 116.4583940353 -14.47179442 r    20
2321g7317 116.4583940353 -14.47179442 g    20
2291g7317 114.9512792316 -11.8676266  g    20
2291r7317 114.9512792316 -11.8676266  r    20
2291i7317 114.9512792316 -11.8676266  i    20
2261i7317 113.4850499381 -9.2490713   i    20
2261r7317 113.4850499381 -9.2490713   r    20
2261g7317 113.4850499381 -9.2490713   g    20
2231g7317 112.0528079563 -6.61818287  g    20
2231r7317 112.0528079563 -6.61818287  r    20
2231i7317 112.0528079563 -6.61818287  i    20
2201i7317 110.6480488657 -3.97684893  i    20
2201r7317 110.6480488657 -3.97684893  r    20
2201g7317 110.6480488657 -3.97684893  g    20
2171g7317 109.2645692593 -1.32682329  g    20
2171r7317 109.2645692593 -1.32682329  r    20
2171i7317 109.2645692593 -1.32682329  i    20
2141i7317 107.8963781778 1.3302442    i    20
2141r7317 107.8963781778 1.3302442    r    20
2141g7317 107.8963781778 1.3302442    g    20
2111g7317 106.5376108573 3.99278039   g    20
2111r7317 106.5376108573 3.99278039   r    20
2111i7317 106.5376108573 3.99278039   i    20
2081i7317 105.1824431176 6.65926302   i    20
2081r7317 105.1824431176 6.65926302   r    20
2081g7317 105.1824431176 6.65926302   g    20
2051g7317 103.8250041846 9.32819575   g    20
2051r7317 103.8250041846 9.32819575   r    20
2051i7317 103.8250041846 9.32819575   i    20
2021i7317 102.4592856726 11.99808323  i    20
2021r7317 102.4592856726 11.99808323  r    20
2021g7317 102.4592856726 11.99808323  g    20
2021g8317 102.4592856726 11.99808323  g    20
2021r8317 102.4592856726 11.99808323  r    20
2021i8317 102.4592856726 11.99808323  i    20
2051i8317 103.8250041846 9.32819575   i    20
2051r8317 103.8250041846 9.32819575   r    20
2051g8317 103.8250041846 9.32819575   g    20
2081g8317 105.1824431176 6.65926302   g    20
2081r8317 105.1824431176 6.65926302   r    20
2081i8317 105.1824431176 6.65926302   i    20
2111i8317 106.5376108573 3.99278039   i    20
2111r8317 106.5376108573 3.99278039   r    20
2111g8317 106.5376108573 3.99278039   g    20
2141g8317 107.8963781778 1.3302442	  g    20
2141r8317 107.8963781778 1.3302442	  r    20
2141i8317 107.8963781778 1.3302442	  i    20
2171i8317 109.2645692593 -1.32682329  i    20
2171r8317 109.2645692593 -1.32682329  r    20
2171g8317 109.2645692593 -1.32682329  g    20
2201g8317 110.6480488657 -3.97684893  g    20
2201r8317 110.6480488657 -3.97684893  r    20
2201i8317 110.6480488657 -3.97684893  i    20
2231i8317 112.0528079563 -6.61818287  i    20
2231r8317 112.0528079563 -6.61818287  r    20
2231g8317 112.0528079563 -6.61818287  g    20
2261g8317 113.4850499381 -9.2490713   g    20
2261r8317 113.4850499381 -9.2490713   r    20
2261i8317 113.4850499381 -9.2490713   i    20
2291i8317 114.9512792316 -11.8676266  i    20
2291r8317 114.9512792316 -11.8676266  r    20
2291g8317 114.9512792316 -11.8676266  g    20
2321g8317 116.4583940353 -14.47179442 g    20
2321r8317 116.4583940353 -14.47179442 r    20
2321i8317 116.4583940353 -14.47179442 i    20
2320i8317 107.2676381593 -19.23154822 i    20
2320r8317 107.2676381593 -19.23154822 r    20
2320g8317 107.2676381593 -19.23154822 g    20
2290g8317 105.8438380104 -16.5668878  g    20
2290r8317 105.8438380104 -16.5668878  r    20
2290i8317 105.8438380104 -16.5668878  i    20
2260i8317 104.4466367117 -13.89892227 i    20
2260r8317 104.4466367117 -13.89892227 r    20
2260g8317 104.4466367117 -13.89892227 g    20
2230g8317 103.0691062184 -11.22927899 g    20
2230r8317 103.0691062184 -11.22927899 r    20
2230i8317 103.0691062184 -11.22927899 i    20
2200i8317 101.7047487654 -8.55951219  i    20
2200r8317 101.7047487654 -8.55951219  r    20
2200g8317 101.7047487654 -8.55951219  g    20
2170g8317 100.3473810925 -5.8911321   g    20
2170r8317 100.3473810925 -5.8911321   r    20
2170i8317 100.3473810925 -5.8911321   i    20
2140i8317 98.9910304922  -3.22563177  i    20
2140r8317 98.9910304922  -3.22563177  r    20
2140g8317 98.9910304922  -3.22563177  g    20
2110g8317 97.6298391839  -0.56451246  g    20
2110r8317 97.6298391839  -0.56451246  r    20
2110i8317 97.6298391839  -0.56451246  i    20
2080i8317 96.2579744610  2.09069148   i    20
2080r8317 96.2579744610  2.09069148   r    20
2080g8317 96.2579744610  2.09069148   g    20
2050g8317 94.8695419856  4.73838752   g    20
2050r8317 94.8695419856  4.73838752   r    20
2050i8317 94.8695419856  4.73838752   i    20
2020i8317 93.4585000169  7.37689878   i    20
2020r8317 93.4585000169  7.37689878   r    20
2020g8317 93.4585000169  7.37689878   g    20
2020g9317 93.4585000169  7.37689878   g    20
2020r9317 93.4585000169  7.37689878   r    20
2020i9317 93.4585000169  7.37689878   i    20
2050i9317 94.8695419856  4.73838752   i    20
2050r9317 94.8695419856  4.73838752   r    20
2050g9317 94.8695419856  4.73838752   g    20
2080g9317 96.2579744610  2.09069148   g    20
2080r9317 96.2579744610  2.09069148   r    20
2080i9317 96.2579744610  2.09069148   i    20
2110i9317 97.6298391839  -0.56451246  i    20
2110r9317 97.6298391839  -0.56451246  r    20
2110g9317 97.6298391839  -0.56451246  g    20
2140g9317 98.9910304922  -3.22563177  g    20
2140r9317 98.9910304922  -3.22563177  r    20
2140i9317 98.9910304922  -3.22563177  i    20
2170i9317 100.3473810925 -5.8911321   i    20
2170r9317 100.3473810925 -5.8911321   r    20
2170g9317 100.3473810925 -5.8911321   g    20
2200g9317 101.7047487654 -8.55951219  g    20
2200r9317 101.7047487654 -8.55951219  r    20
2200i9317 101.7047487654 -8.55951219  i    20
2230i9317 103.0691062184 -11.22927899 i    20
2230r9317 103.0691062184 -11.22927899 r    20
2230g9317 103.0691062184 -11.22927899 g    20
2260g9317 104.4466367117 -13.89892227 g    20
2260r9317 104.4466367117 -13.89892227 r    20
2260i9317 104.4466367117 -13.89892227 i    20
2290i9317 105.8438380104 -16.5668878  i    20
2290r9317 105.8438380104 -16.5668878  r    20
2290g9317 105.8438380104 -16.5668878  g    20
2320g9317 107.2676381593 -19.23154822 g    20
2320r9317 107.2676381593 -19.23154822 r    20
2320i9317 107.2676381593 -19.23154822 i    20
2321i9317 116.4583940353 -14.47179442 i    20
2321r9317 116.4583940353 -14.47179442 r    20
2321g9317 116.4583940353 -14.47179442 g    20
2291g9317 114.9512792316 -11.8676266  g    20
2291r9317 114.9512792316 -11.8676266  r    20
2291i9317 114.9512792316 -11.8676266  i    20
2261i9317 113.4850499381 -9.2490713   i    20
2261r9317 113.4850499381 -9.2490713   r    20
2261g9317 113.4850499381 -9.2490713   g    20
2231g9317 112.0528079563 -6.61818287  g    20
2231r9317 112.0528079563 -6.61818287  r    20
2231i9317 112.0528079563 -6.61818287  i    20
2201i9317 110.6480488657 -3.97684893  i    20
2201r9317 110.6480488657 -3.97684893  r    20
2201g9317 110.6480488657 -3.97684893  g    20
2171g9317 109.2645692593 -1.32682329  g    20
2171r9317 109.2645692593 -1.32682329  r    20
2171i9317 109.2645692593 -1.32682329  i    20
2141i9317 107.8963781778 1.3302442    i    20
2141r9317 107.8963781778 1.3302442    r    20
2141g9317 107.8963781778 1.3302442    g    20
2111g9317 106.5376108573 3.99278039   g    20
2111r9317 106.5376108573 3.99278039   r    20
2111i9317 106.5376108573 3.99278039   i    20
2081i9317 105.1824431176 6.65926302   i    20
2081r9317 105.1824431176 6.65926302   r    20
2081g9317 105.1824431176 6.65926302   g    20
