# Obs_ID   RA[deg]        Dec[deg]     filt dt[s]
2171i1315 109.2645692593 -1.32682329  i    20
2141i1315 107.8963781778 1.3302442    i    20
2141r1315 107.8963781778 1.3302442    r    20
2141g1315 107.8963781778 1.3302442    g    20
2111g1315 106.5376108573 3.99278039	  g    20
2111r1315 106.5376108573 3.99278039	  r    20
2111i1315 106.5376108573 3.99278039	  i    20
2081i1315 105.1824431176 6.65926302	  i    20
2081r1315 105.1824431176 6.65926302	  r    20
2081g1315 105.1824431176 6.65926302	  g    20
2051g1315 103.8250041846 9.32819575	  g    20
2051r1315 103.8250041846 9.32819575	  r    20
2051i1315 103.8250041846 9.32819575	  i    20
2021i1315 102.4592856726 11.99808323  i    20
2021r1315 102.4592856726 11.99808323  r    20
2021g1315 102.4592856726 11.99808323  g    20
2021g2315 102.4592856726 11.99808323  g    20
2021r2315 102.4592856726 11.99808323  r    20
2021i2315 102.4592856726 11.99808323  i    20
2051i2315 103.8250041846 9.32819575   i    20
2051r2315 103.8250041846 9.32819575   r    20
2051g2315 103.8250041846 9.32819575   g    20
2081g2315 105.1824431176 6.65926302   g    20
2081r2315 105.1824431176 6.65926302   r    20
2081i2315 105.1824431176 6.65926302   i    20
2111i2315 106.5376108573 3.99278039   i    20
2111r2315 106.5376108573 3.99278039   r    20
2111g2315 106.5376108573 3.99278039   g    20
2141g2315 107.8963781778 1.3302442    g    20
2141r2315 107.8963781778 1.3302442    r    20
2141i2315 107.8963781778 1.3302442    i    20
2171i2315 109.2645692593 -1.32682329  i    20
2171r2315 109.2645692593 -1.32682329  r    20
2171g2315 109.2645692593 -1.32682329  g    20
2201g2315 110.6480488657 -3.97684893  g    20
2201r2315 110.6480488657 -3.97684893  r    20
2201i2315 110.6480488657 -3.97684893  i    20
2231i2315 112.0528079563 -6.61818287  i    20
2231r2315 112.0528079563 -6.61818287  r    20
2231g2315 112.0528079563 -6.61818287  g    20
2261g2315 113.4850499381 -9.2490713   g    20
2261r2315 113.4850499381 -9.2490713   r    20
2261i2315 113.4850499381 -9.2490713   i    20
2291i2315 114.9512792316 -11.8676266  i    20
2291r2315 114.9512792316 -11.8676266  r    20
2291g2315 114.9512792316 -11.8676266  g    20
2321g2315 116.4583940353 -14.47179442 g    20
2321r2315 116.4583940353 -14.47179442 r    20
2321i2315 116.4583940353 -14.47179442 i    20
2320i2315 107.2676381593 -19.23154822 i    20
2320r2315 107.2676381593 -19.23154822 r    20
2320g2315 107.2676381593 -19.23154822 g    20
2290g2315 105.8438380104 -16.5668878  g    20
2290r2315 105.8438380104 -16.5668878  r    20
2290i2315 105.8438380104 -16.5668878  i    20
2260i2315 104.4466367117 -13.89892227 i    20
2260r2315 104.4466367117 -13.89892227 r    20
2260g2315 104.4466367117 -13.89892227 g    20
2230g2315 103.0691062184 -11.22927899 g    20
2230r2315 103.0691062184 -11.22927899 r    20
2230i2315 103.0691062184 -11.22927899 i    20
2200i2315 101.7047487654 -8.55951219  i    20
2200r2315 101.7047487654 -8.55951219  r    20
2200g2315 101.7047487654 -8.55951219  g    20
2170g2315 100.3473810925 -5.8911321   g    20
2170r2315 100.3473810925 -5.8911321   r    20
2170i2315 100.3473810925 -5.8911321   i    20
2140i2315 98.9910304922  -3.22563177  i    20
2140r2315 98.9910304922  -3.22563177  r    20
2140g2315 98.9910304922  -3.22563177  g    20
2110g2315 97.6298391839  -0.56451246  g    20
2110r2315 97.6298391839  -0.56451246  r    20
2110i2315 97.6298391839  -0.56451246  i    20
2080i2315 96.2579744610  2.09069148   i    20
2080r2315 96.2579744610  2.09069148   r    20
2080g2315 96.2579744610  2.09069148   g    20
2050g2315 94.8695419856  4.73838752   g    20
2050r2315 94.8695419856  4.73838752   r    20
2050i2315 94.8695419856  4.73838752   i    20
2020i2315 93.4585000169  7.37689878   i    20
2020r2315 93.4585000169  7.37689878   r    20
2020g2315 93.4585000169  7.37689878   g    20
2020g3315 93.4585000169  7.37689878   g    20
2020r3315 93.4585000169  7.37689878   r    20
2020i3315 93.4585000169  7.37689878   i    20
2050i3315 94.8695419856  4.73838752   i    20
2050r3315 94.8695419856  4.73838752   r    20
2050g3315 94.8695419856  4.73838752   g    20
2080g3315 96.2579744610  2.09069148   g    20
2080r3315 96.2579744610  2.09069148   r    20
2080i3315 96.2579744610  2.09069148   i    20
2110i3315 97.6298391839  -0.56451246  i    20
2110r3315 97.6298391839  -0.56451246  r    20
2110g3315 97.6298391839  -0.56451246  g    20
2140g3315 98.9910304922  -3.22563177  g    20
2140r3315 98.9910304922  -3.22563177  r    20
2140i3315 98.9910304922  -3.22563177  i    20
2170i3315 100.3473810925 -5.8911321   i    20
2170r3315 100.3473810925 -5.8911321   r    20
2170g3315 100.3473810925 -5.8911321   g    20
2200g3315 101.7047487654 -8.55951219  g    20
2200r3315 101.7047487654 -8.55951219  r    20
2200i3315 101.7047487654 -8.55951219  i    20
2230i3315 103.0691062184 -11.22927899 i    20
2230r3315 103.0691062184 -11.22927899 r    20
2230g3315 103.0691062184 -11.22927899 g    20
2260g3315 104.4466367117 -13.89892227 g    20
2260r3315 104.4466367117 -13.89892227 r    20
2260i3315 104.4466367117 -13.89892227 i    20
2290i3315 105.8438380104 -16.5668878  i    20
2290r3315 105.8438380104 -16.5668878  r    20
2290g3315 105.8438380104 -16.5668878  g    20
2320g3315 107.2676381593 -19.23154822 g    20
2320r3315 107.2676381593 -19.23154822 r    20
2320i3315 107.2676381593 -19.23154822 i    20
2321i3315 116.4583940353 -14.47179442 i    20
2321r3315 116.4583940353 -14.47179442 r    20
2321g3315 116.4583940353 -14.47179442 g    20
2291g3315 114.9512792316 -11.8676266  g    20
2291r3315 114.9512792316 -11.8676266  r    20
2291i3315 114.9512792316 -11.8676266  i    20
2261i3315 113.4850499381 -9.2490713   i    20
2261r3315 113.4850499381 -9.2490713   r    20
2261g3315 113.4850499381 -9.2490713   g    20
2231g3315 112.0528079563 -6.61818287  g    20
2231r3315 112.0528079563 -6.61818287  r    20
2231i3315 112.0528079563 -6.61818287  i    20
2201i3315 110.6480488657 -3.97684893  i    20
2201r3315 110.6480488657 -3.97684893  r    20
2201g3315 110.6480488657 -3.97684893  g    20
2171g3315 109.2645692593 -1.32682329  g    20
2171r3315 109.2645692593 -1.32682329  r    20
2171i3315 109.2645692593 -1.32682329  i    20
2141i3315 107.8963781778 1.3302442    i    20
2141r3315 107.8963781778 1.3302442    r    20
2141g3315 107.8963781778 1.3302442    g    20
2111g3315 106.5376108573 3.99278039   g    20
2111r3315 106.5376108573 3.99278039   r    20
2111i3315 106.5376108573 3.99278039   i    20
2081i3315 105.1824431176 6.65926302   i    20
2081r3315 105.1824431176 6.65926302   r    20
2081g3315 105.1824431176 6.65926302   g    20
2051g3315 103.8250041846 9.32819575   g    20
2051r3315 103.8250041846 9.32819575   r    20
2051i3315 103.8250041846 9.32819575   i    20
2021i3315 102.4592856726 11.99808323  i    20
2021r3315 102.4592856726 11.99808323  r    20
2021g3315 102.4592856726 11.99808323  g    20
2021g4315 102.4592856726 11.99808323  g    20
2021r4315 102.4592856726 11.99808323  r    20
2021i4315 102.4592856726 11.99808323  i    20
2051i4315 103.8250041846 9.32819575   i    20
2051r4315 103.8250041846 9.32819575   r    20
2051g4315 103.8250041846 9.32819575   g    20
2081g4315 105.1824431176 6.65926302   g    20
2081r4315 105.1824431176 6.65926302   r    20
2081i4315 105.1824431176 6.65926302   i    20
2111i4315 106.5376108573 3.99278039   i    20
2111r4315 106.5376108573 3.99278039   r    20
2111g4315 106.5376108573 3.99278039   g    20
2141g4315 107.8963781778 1.3302442    g    20
2141r4315 107.8963781778 1.3302442    r    20
2141i4315 107.8963781778 1.3302442    i    20
2171i4315 109.2645692593 -1.32682329  i    20
2171r4315 109.2645692593 -1.32682329  r    20
2171g4315 109.2645692593 -1.32682329  g    20
2201g4315 110.6480488657 -3.97684893  g    20
2201r4315 110.6480488657 -3.97684893  r    20
2201i4315 110.6480488657 -3.97684893  i    20
2231i4315 112.0528079563 -6.61818287  i    20
2231r4315 112.0528079563 -6.61818287  r    20
2231g4315 112.0528079563 -6.61818287  g    20
2261g4315 113.4850499381 -9.2490713   g    20
2261r4315 113.4850499381 -9.2490713   r    20
2261i4315 113.4850499381 -9.2490713   i    20
2291i4315 114.9512792316 -11.8676266  i    20
2291r4315 114.9512792316 -11.8676266  r    20
2291g4315 114.9512792316 -11.8676266  g    20
2321g4315 116.4583940353 -14.47179442 g    20
2321r4315 116.4583940353 -14.47179442 r    20
2321i4315 116.4583940353 -14.47179442 i    20
2320i4315 107.2676381593 -19.23154822 i    20
2320r4315 107.2676381593 -19.23154822 r    20
2320g4315 107.2676381593 -19.23154822 g    20
2290g4315 105.8438380104 -16.5668878  g    20
2290r4315 105.8438380104 -16.5668878  r    20
2290i4315 105.8438380104 -16.5668878  i    20
2260i4315 104.4466367117 -13.89892227 i    20
2260r4315 104.4466367117 -13.89892227 r    20
2260g4315 104.4466367117 -13.89892227 g    20
2230g4315 103.0691062184 -11.22927899 g    20
2230r4315 103.0691062184 -11.22927899 r    20
2230i4315 103.0691062184 -11.22927899 i    20
2200i4315 101.7047487654 -8.55951219  i    20
2200r4315 101.7047487654 -8.55951219  r    20
2200g4315 101.7047487654 -8.55951219  g    20
2170g4315 100.3473810925 -5.8911321   g    20
2170r4315 100.3473810925 -5.8911321   r    20
2170i4315 100.3473810925 -5.8911321   i    20
2140i4315 98.9910304922  -3.22563177  i    20
2140r4315 98.9910304922  -3.22563177  r    20
2140g4315 98.9910304922  -3.22563177  g    20
2110g4315 97.6298391839  -0.56451246  g    20
2110r4315 97.6298391839  -0.56451246  r    20
2110i4315 97.6298391839  -0.56451246  i    20
2080i4315 96.2579744610  2.09069148   i    20
2080r4315 96.2579744610  2.09069148   r    20
2080g4315 96.2579744610  2.09069148   g    20
2050g4315 94.8695419856  4.73838752   g    20
2050r4315 94.8695419856  4.73838752   r    20
2050i4315 94.8695419856  4.73838752   i    20
2020i4315 93.4585000169  7.37689878   i    20
2020r4315 93.4585000169  7.37689878   r    20
2020g4315 93.4585000169  7.37689878   g    20
2020g5315 93.4585000169  7.37689878   g    20
2020r5315 93.4585000169  7.37689878   r    20
2020i5315 93.4585000169  7.37689878   i    20
2050i5315 94.8695419856  4.73838752   i    20
2050r5315 94.8695419856  4.73838752   r    20
2050g5315 94.8695419856  4.73838752   g    20
2080g5315 96.2579744610  2.09069148   g    20
2080r5315 96.2579744610  2.09069148   r    20
2080i5315 96.2579744610  2.09069148   i    20
2110i5315 97.6298391839  -0.56451246  i    20
2110r5315 97.6298391839  -0.56451246  r    20
2110g5315 97.6298391839  -0.56451246  g    20
2140g5315 98.9910304922  -3.22563177  g    20
2140r5315 98.9910304922  -3.22563177  r    20
2140i5315 98.9910304922  -3.22563177  i    20
2170i5315 100.3473810925 -5.8911321	  i    20
2170r5315 100.3473810925 -5.8911321	  r    20
2170g5315 100.3473810925 -5.8911321	  g    20
2200g5315 101.7047487654 -8.55951219  g    20
2200r5315 101.7047487654 -8.55951219  r    20
2200i5315 101.7047487654 -8.55951219  i    20
2230i5315 103.0691062184 -11.22927899 i    20
2230r5315 103.0691062184 -11.22927899 r    20
2230g5315 103.0691062184 -11.22927899 g    20
2260g5315 104.4466367117 -13.89892227 g    20
2260r5315 104.4466367117 -13.89892227 r    20
2260i5315 104.4466367117 -13.89892227 i    20
2290i5315 105.8438380104 -16.5668878  i    20
2290r5315 105.8438380104 -16.5668878  r    20
2290g5315 105.8438380104 -16.5668878  g    20
2320g5315 107.2676381593 -19.23154822 g    20
2320r5315 107.2676381593 -19.23154822 r    20
2320i5315 107.2676381593 -19.23154822 i    20
2321i5315 116.4583940353 -14.47179442 i    20
2321r5315 116.4583940353 -14.47179442 r    20
2321g5315 116.4583940353 -14.47179442 g    20
2291g5315 114.9512792316 -11.8676266  g    20
2291r5315 114.9512792316 -11.8676266  r    20
2291i5315 114.9512792316 -11.8676266  i    20
2261i5315 113.4850499381 -9.2490713   i    20
2261r5315 113.4850499381 -9.2490713   r    20
2261g5315 113.4850499381 -9.2490713   g    20
2231g5315 112.0528079563 -6.61818287  g    20
2231r5315 112.0528079563 -6.61818287  r    20
2231i5315 112.0528079563 -6.61818287  i    20
2201i5315 110.6480488657 -3.97684893  i    20
2201r5315 110.6480488657 -3.97684893  r    20
2201g5315 110.6480488657 -3.97684893  g    20
2171g5315 109.2645692593 -1.32682329  g    20
2171r5315 109.2645692593 -1.32682329  r    20
2171i5315 109.2645692593 -1.32682329  i    20
2141i5315 107.8963781778 1.3302442    i    20
2141r5315 107.8963781778 1.3302442    r    20
2141g5315 107.8963781778 1.3302442    g    20
2111g5315 106.5376108573 3.99278039   g    20
2111r5315 106.5376108573 3.99278039   r    20
2111i5315 106.5376108573 3.99278039   i    20
2081i5315 105.1824431176 6.65926302   i    20
2081r5315 105.1824431176 6.65926302   r    20
2081g5315 105.1824431176 6.65926302   g    20
2051g5315 103.8250041846 9.32819575   g    20
2051r5315 103.8250041846 9.32819575   r    20
2051i5315 103.8250041846 9.32819575   i    20
2021i5315 102.4592856726 11.99808323  i    20
2021r5315 102.4592856726 11.99808323  r    20
2021g5315 102.4592856726 11.99808323  g    20
2021g6315 102.4592856726 11.99808323  g    20
2021r6315 102.4592856726 11.99808323  r    20
2021i6315 102.4592856726 11.99808323  i    20
2051i6315 103.8250041846 9.32819575   i    20
2051r6315 103.8250041846 9.32819575   r    20
2051g6315 103.8250041846 9.32819575   g    20
2081g6315 105.1824431176 6.65926302   g    20
2081r6315 105.1824431176 6.65926302   r    20
2081i6315 105.1824431176 6.65926302   i    20
2111i6315 106.5376108573 3.99278039   i    20
2111r6315 106.5376108573 3.99278039   r    20
2111g6315 106.5376108573 3.99278039   g    20
2141g6315 107.8963781778 1.3302442    g    20
2141r6315 107.8963781778 1.3302442    r    20
2141i6315 107.8963781778 1.3302442    i    20
2171i6315 109.2645692593 -1.32682329  i    20
2171r6315 109.2645692593 -1.32682329  r    20
2171g6315 109.2645692593 -1.32682329  g    20
2201g6315 110.6480488657 -3.97684893  g    20
2201r6315 110.6480488657 -3.97684893  r    20
2201i6315 110.6480488657 -3.97684893  i    20
2231i6315 112.0528079563 -6.61818287  i    20
2231r6315 112.0528079563 -6.61818287  r    20
2231g6315 112.0528079563 -6.61818287  g    20
2261g6315 113.4850499381 -9.2490713   g    20
2261r6315 113.4850499381 -9.2490713   r    20
2261i6315 113.4850499381 -9.2490713   i    20
2291i6315 114.9512792316 -11.8676266  i    20
2291r6315 114.9512792316 -11.8676266  r    20
2291g6315 114.9512792316 -11.8676266  g    20
2321g6315 116.4583940353 -14.47179442 g    20
2321r6315 116.4583940353 -14.47179442 r    20
2321i6315 116.4583940353 -14.47179442 i    20
2320i6315 107.2676381593 -19.23154822 i    20
2320r6315 107.2676381593 -19.23154822 r    20
2320g6315 107.2676381593 -19.23154822 g    20
2290g6315 105.8438380104 -16.5668878  g    20
2290r6315 105.8438380104 -16.5668878  r    20
2290i6315 105.8438380104 -16.5668878  i    20
2260i6315 104.4466367117 -13.89892227 i    20
2260r6315 104.4466367117 -13.89892227 r    20
2260g6315 104.4466367117 -13.89892227 g    20
2230g6315 103.0691062184 -11.22927899 g    20
2230r6315 103.0691062184 -11.22927899 r    20
2230i6315 103.0691062184 -11.22927899 i    20
2200i6315 101.7047487654 -8.55951219  i    20
2200r6315 101.7047487654 -8.55951219  r    20
2200g6315 101.7047487654 -8.55951219  g    20
2170g6315 100.3473810925 -5.8911321   g    20
2170r6315 100.3473810925 -5.8911321   r    20
2170i6315 100.3473810925 -5.8911321   i    20
2140i6315 98.9910304922  -3.22563177  i    20
2140r6315 98.9910304922  -3.22563177  r    20
2140g6315 98.9910304922  -3.22563177  g    20
2110g6315 97.6298391839  -0.56451246  g    20
2110r6315 97.6298391839  -0.56451246  r    20
2110i6315 97.6298391839  -0.56451246  i    20
2080i6315 96.2579744610  2.09069148   i    20
2080r6315 96.2579744610  2.09069148   r    20
2080g6315 96.2579744610  2.09069148   g    20
2050g6315 94.8695419856  4.73838752   g    20
2050r6315 94.8695419856  4.73838752   r    20
2050i6315 94.8695419856  4.73838752   i    20
2020i6315 93.4585000169  7.37689878   i    20
2020r6315 93.4585000169  7.37689878   r    20
2020g6315 93.4585000169  7.37689878   g    20
2020g7315 93.4585000169  7.37689878   g    20
2020r7315 93.4585000169  7.37689878   r    20
2020i7315 93.4585000169  7.37689878   i    20
2050i7315 94.8695419856  4.73838752   i    20
2050r7315 94.8695419856  4.73838752   r    20
2050g7315 94.8695419856  4.73838752   g    20
2080g7315 96.2579744610  2.09069148   g    20
2080r7315 96.2579744610  2.09069148   r    20
2080i7315 96.2579744610  2.09069148   i    20
2110i7315 97.6298391839  -0.56451246  i    20
2110r7315 97.6298391839  -0.56451246  r    20
2110g7315 97.6298391839  -0.56451246  g    20
2140g7315 98.9910304922  -3.22563177  g    20
2140r7315 98.9910304922  -3.22563177  r    20
2140i7315 98.9910304922  -3.22563177  i    20
2170i7315 100.3473810925 -5.8911321   i    20
2170r7315 100.3473810925 -5.8911321   r    20
2170g7315 100.3473810925 -5.8911321   g    20
2200g7315 101.7047487654 -8.55951219  g    20
2200r7315 101.7047487654 -8.55951219  r    20
2200i7315 101.7047487654 -8.55951219  i    20
2230i7315 103.0691062184 -11.22927899 i    20
2230r7315 103.0691062184 -11.22927899 r    20
2230g7315 103.0691062184 -11.22927899 g    20
2260g7315 104.4466367117 -13.89892227 g    20
2260r7315 104.4466367117 -13.89892227 r    20
2260i7315 104.4466367117 -13.89892227 i    20
2290i7315 105.8438380104 -16.5668878  i    20
2290r7315 105.8438380104 -16.5668878  r    20
2290g7315 105.8438380104 -16.5668878  g    20
2320g7315 107.2676381593 -19.23154822 g    20
2320r7315 107.2676381593 -19.23154822 r    20
2320i7315 107.2676381593 -19.23154822 i    20
2321i7315 116.4583940353 -14.47179442 i    20
2321r7315 116.4583940353 -14.47179442 r    20
2321g7315 116.4583940353 -14.47179442 g    20
2291g7315 114.9512792316 -11.8676266  g    20
2291r7315 114.9512792316 -11.8676266  r    20
2291i7315 114.9512792316 -11.8676266  i    20
2261i7315 113.4850499381 -9.2490713   i    20
2261r7315 113.4850499381 -9.2490713   r    20
2261g7315 113.4850499381 -9.2490713   g    20
2231g7315 112.0528079563 -6.61818287  g    20
2231r7315 112.0528079563 -6.61818287  r    20
2231i7315 112.0528079563 -6.61818287  i    20
2201i7315 110.6480488657 -3.97684893  i    20
2201r7315 110.6480488657 -3.97684893  r    20
2201g7315 110.6480488657 -3.97684893  g    20
2171g7315 109.2645692593 -1.32682329  g    20
2171r7315 109.2645692593 -1.32682329  r    20
2171i7315 109.2645692593 -1.32682329  i    20
2141i7315 107.8963781778 1.3302442    i    20
2141r7315 107.8963781778 1.3302442    r    20
2141g7315 107.8963781778 1.3302442    g    20
2111g7315 106.5376108573 3.99278039   g    20
2111r7315 106.5376108573 3.99278039   r    20
2111i7315 106.5376108573 3.99278039   i    20
2081i7315 105.1824431176 6.65926302   i    20
2081r7315 105.1824431176 6.65926302   r    20
2081g7315 105.1824431176 6.65926302   g    20
2051g7315 103.8250041846 9.32819575   g    20
2051r7315 103.8250041846 9.32819575   r    20
2051i7315 103.8250041846 9.32819575   i    20
2021i7315 102.4592856726 11.99808323  i    20
2021r7315 102.4592856726 11.99808323  r    20
2021g7315 102.4592856726 11.99808323  g    20
2021g8315 102.4592856726 11.99808323  g    20
2021r8315 102.4592856726 11.99808323  r    20
2021i8315 102.4592856726 11.99808323  i    20
2051i8315 103.8250041846 9.32819575   i    20
2051r8315 103.8250041846 9.32819575   r    20
2051g8315 103.8250041846 9.32819575   g    20
2081g8315 105.1824431176 6.65926302   g    20
2081r8315 105.1824431176 6.65926302   r    20
2081i8315 105.1824431176 6.65926302   i    20
2111i8315 106.5376108573 3.99278039   i    20
2111r8315 106.5376108573 3.99278039   r    20
2111g8315 106.5376108573 3.99278039   g    20
2141g8315 107.8963781778 1.3302442	  g    20
2141r8315 107.8963781778 1.3302442	  r    20
2141i8315 107.8963781778 1.3302442	  i    20
2171i8315 109.2645692593 -1.32682329  i    20
2171r8315 109.2645692593 -1.32682329  r    20
2171g8315 109.2645692593 -1.32682329  g    20
2201g8315 110.6480488657 -3.97684893  g    20
2201r8315 110.6480488657 -3.97684893  r    20
2201i8315 110.6480488657 -3.97684893  i    20
2231i8315 112.0528079563 -6.61818287  i    20
2231r8315 112.0528079563 -6.61818287  r    20
2231g8315 112.0528079563 -6.61818287  g    20
2261g8315 113.4850499381 -9.2490713   g    20
2261r8315 113.4850499381 -9.2490713   r    20
2261i8315 113.4850499381 -9.2490713   i    20
2291i8315 114.9512792316 -11.8676266  i    20
2291r8315 114.9512792316 -11.8676266  r    20
2291g8315 114.9512792316 -11.8676266  g    20
2321g8315 116.4583940353 -14.47179442 g    20
2321r8315 116.4583940353 -14.47179442 r    20
2321i8315 116.4583940353 -14.47179442 i    20
2320i8315 107.2676381593 -19.23154822 i    20
2320r8315 107.2676381593 -19.23154822 r    20
2320g8315 107.2676381593 -19.23154822 g    20
2290g8315 105.8438380104 -16.5668878  g    20
2290r8315 105.8438380104 -16.5668878  r    20
2290i8315 105.8438380104 -16.5668878  i    20
2260i8315 104.4466367117 -13.89892227 i    20
2260r8315 104.4466367117 -13.89892227 r    20
2260g8315 104.4466367117 -13.89892227 g    20
2230g8315 103.0691062184 -11.22927899 g    20
2230r8315 103.0691062184 -11.22927899 r    20
2230i8315 103.0691062184 -11.22927899 i    20
2200i8315 101.7047487654 -8.55951219  i    20
2200r8315 101.7047487654 -8.55951219  r    20
2200g8315 101.7047487654 -8.55951219  g    20
2170g8315 100.3473810925 -5.8911321   g    20
2170r8315 100.3473810925 -5.8911321   r    20
2170i8315 100.3473810925 -5.8911321   i    20
2140i8315 98.9910304922  -3.22563177  i    20
2140r8315 98.9910304922  -3.22563177  r    20
2140g8315 98.9910304922  -3.22563177  g    20
2110g8315 97.6298391839  -0.56451246  g    20
2110r8315 97.6298391839  -0.56451246  r    20
2110i8315 97.6298391839  -0.56451246  i    20
2080i8315 96.2579744610  2.09069148   i    20
2080r8315 96.2579744610  2.09069148   r    20
2080g8315 96.2579744610  2.09069148   g    20
2050g8315 94.8695419856  4.73838752   g    20
2050r8315 94.8695419856  4.73838752   r    20
2050i8315 94.8695419856  4.73838752   i    20
2020i8315 93.4585000169  7.37689878   i    20
2020r8315 93.4585000169  7.37689878   r    20
2020g8315 93.4585000169  7.37689878   g    20
2020g9315 93.4585000169  7.37689878   g    20
2020r9315 93.4585000169  7.37689878   r    20
2020i9315 93.4585000169  7.37689878   i    20
2050i9315 94.8695419856  4.73838752   i    20
2050r9315 94.8695419856  4.73838752   r    20
2050g9315 94.8695419856  4.73838752   g    20
2080g9315 96.2579744610  2.09069148   g    20
2080r9315 96.2579744610  2.09069148   r    20
2080i9315 96.2579744610  2.09069148   i    20
2110i9315 97.6298391839  -0.56451246  i    20
2110r9315 97.6298391839  -0.56451246  r    20
2110g9315 97.6298391839  -0.56451246  g    20
2140g9315 98.9910304922  -3.22563177  g    20
2140r9315 98.9910304922  -3.22563177  r    20
2140i9315 98.9910304922  -3.22563177  i    20
2170i9315 100.3473810925 -5.8911321   i    20
2170r9315 100.3473810925 -5.8911321   r    20
2170g9315 100.3473810925 -5.8911321   g    20
2200g9315 101.7047487654 -8.55951219  g    20
2200r9315 101.7047487654 -8.55951219  r    20
2200i9315 101.7047487654 -8.55951219  i    20
2230i9315 103.0691062184 -11.22927899 i    20
2230r9315 103.0691062184 -11.22927899 r    20
2230g9315 103.0691062184 -11.22927899 g    20
2260g9315 104.4466367117 -13.89892227 g    20
2260r9315 104.4466367117 -13.89892227 r    20
2260i9315 104.4466367117 -13.89892227 i    20
2290i9315 105.8438380104 -16.5668878  i    20
2290r9315 105.8438380104 -16.5668878  r    20
2290g9315 105.8438380104 -16.5668878  g    20
2320g9315 107.2676381593 -19.23154822 g    20
2320r9315 107.2676381593 -19.23154822 r    20
2320i9315 107.2676381593 -19.23154822 i    20
2321i9315 116.4583940353 -14.47179442 i    20
2321r9315 116.4583940353 -14.47179442 r    20
2321g9315 116.4583940353 -14.47179442 g    20
2291g9315 114.9512792316 -11.8676266  g    20
2291r9315 114.9512792316 -11.8676266  r    20
2291i9315 114.9512792316 -11.8676266  i    20
2261i9315 113.4850499381 -9.2490713   i    20
2261r9315 113.4850499381 -9.2490713   r    20
2261g9315 113.4850499381 -9.2490713   g    20
2231g9315 112.0528079563 -6.61818287  g    20
2231r9315 112.0528079563 -6.61818287  r    20
2231i9315 112.0528079563 -6.61818287  i    20
2201i9315 110.6480488657 -3.97684893  i    20
2201r9315 110.6480488657 -3.97684893  r    20
2201g9315 110.6480488657 -3.97684893  g    20
2171g9315 109.2645692593 -1.32682329  g    20
2171r9315 109.2645692593 -1.32682329  r    20
2171i9315 109.2645692593 -1.32682329  i    20
2141i9315 107.8963781778 1.3302442    i    20
2141r9315 107.8963781778 1.3302442    r    20
2141g9315 107.8963781778 1.3302442    g    20
2111g9315 106.5376108573 3.99278039   g    20
2111r9315 106.5376108573 3.99278039   r    20
2111i9315 106.5376108573 3.99278039   i    20
2081i9315 105.1824431176 6.65926302   i    20
2081r9315 105.1824431176 6.65926302   r    20
2081g9315 105.1824431176 6.65926302   g    20
